"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
23295,electrolit  suero rehidratante electrolit sabor horchata 625 ml.,21.90,"01:49:03 17/07/2023",fguadalajara,TRUVADA,farmacias guadalajara,Mexico,electrolit  suero rehidratante electrolit sabor horchata ,625.0,ml,,
23296,tysabri iv 300mg fam 15ml caja con 1,56871.36,"01:49:50 17/07/2023",fespecializadas,TYSABRI,farmacias especializadas,Mexico,tysabri iv ,300.0,mg,,1
23297,tysabri sc 150 mg  ml sol iny jprell caja con 2,56871.40,"01:49:50 17/07/2023",fespecializadas,TYSABRI,farmacias especializadas,Mexico,tysabri sc ,150.0,mg,solucion,2
23298,viread 300 mg caja con 30 tabletas,6499.00,"01:51:05 17/07/2023",farmalisto_mx,VIREAD,farmalisto méxico,Mexico,viread ,300.0,mg,tableta,30
23299,xotzil  jugo verde xotzil polvo 500 gr.,109.30,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,xotzil  jugo verde xotzil polvo ,,,,500
23300,lipton  te verde lipton sabor citricos 600 ml.,16.50,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,lipton  te verde lipton sabor citricos ,600.0,ml,,
23301,verde valle  arroz verde valle super extra 1 kg.,34.90,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  arroz verde valle super extra ,,,,1
23302,verde valle  arandano deshidratado verde valle 75 gr.,25.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  arandano deshidratado verde valle ,,,,75
23303,arbol verde  shampoo natural arbol verde anticaida 500 ml.,85.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,arbol verde  shampoo natural arbol verde anticaida ,500.0,ml,,
23304,arbol verde  gel para cabello arbol verde con linaza 250 gr.,22.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,arbol verde  gel para cabello arbol verde con linaza ,,,,250
23305,verde valle  frijol peruano verde valle 750 gr.,59.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  frijol peruano verde valle ,,,,750
23306,broncolin  broncolin etiqueta verde jarabe 250 ml.,150.45,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,broncolin  broncolin etiqueta verde jarabe ,250.0,ml,jarabe,
23307,broncolin  broncolin etiqueta verde jarabe 140 ml.,90.07,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,broncolin  broncolin etiqueta verde jarabe ,140.0,ml,jarabe,
23308,xotzil  fibra xotzil manzana verde 620 gr.,129.16,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,xotzil  fibra xotzil manzana verde ,,,,620
23309,verde valle  arroz precocido verde valle a la jardinera 140 gr.,22.50,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  arroz precocido verde valle a la jardinera ,,,jarabe,140
23310,sabritas  botana tostitos sabor salsa verde 65 gr.,16.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,sabritas  botana tostitos sabor salsa verde ,,,,65
23311,xotzil  te chino follaje verde en polvo 210 gr.,72.98,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,xotzil  te chino follaje verde en polvo ,,,,210
23312,herdez  salsa verde herdez 453 gr.,33.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,herdez  salsa verde herdez ,,,,453
23313,arbol verde  gel para cabello arbol verde con linaza 500 gr.,39.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,arbol verde  gel para cabello arbol verde con linaza ,,,,500
23314,verde valle  almendra verde valle 75 gr.,33.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,verde valle  almendra verde valle ,,,,75
23315,sabritas  botana tostitos sabor salsa verde 240 gr.,49.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,sabritas  botana tostitos sabor salsa verde ,,,,240
23316,arbol verde  gel para cabello arbol verde de romero 250 gr.,22.00,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,arbol verde  gel para cabello arbol verde de romero ,,,,250
23317,electrolit  suero rehidratante electrolit sabor te verdelimon 625 ml.,21.90,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,electrolit  suero rehidratante electrolit sabor te verdelimon ,625.0,ml,,
23318,la anita  salsa picante la anita de chile habanero verde 120 ml.,16.50,"01:52:29 17/07/2023",fguadalajara,VIREAD,farmacias guadalajara,Mexico,la anita  salsa picante la anita de chile habanero verde ,120.0,ml,,
23319,vemlidy 25 mg tab caja con  30,6931.62,"01:53:18 17/07/2023",fespecializadas,VEMLIDY,farmacias especializadas,Mexico,vemlidy ,25.0,mg,tableta,30
23320,anoro 62.5 mcg  25 mcg con 1 dispositivo inhalador 30 dosis,1448.99,"01:54:35 17/07/2023",farmalisto_mx,ANORO,farmalisto méxico,Mexico,anoro ,,,,5
23321,colgate sensitive pro alivio caja con tubo con 110 g,106.00,"01:54:35 17/07/2023",farmalisto_mx,ANORO,farmalisto méxico,Mexico,colgate sensitive pro alivio caja con tubo con ,,,,110
23322,anoro 1 polvo inhalador bromuro de umeclidinio 62.5 mcg vilanterol 25 mcg,1686.00,"01:54:46 17/07/2023",fsanpablo,ANORO,farmacias san pablo,Mexico,anoro ,,,,1
23323,anoro 62.525mcg dis inh caja con 30 dosis,1680.00,"01:54:56 17/07/2023",fespecializadas,ANORO,farmacias especializadas,Mexico,anoro ,,,,30
23324,anoro dispositivo inhalador 62.5mcg25mcg 30 dosis.,1290.15,"01:55:54 17/07/2023",fguadalajara,ANORO,farmacias guadalajara,Mexico,anoro dispositivo inhalador ,,,,30
23325,avamys 2a suspension 27.5 mcg  50 mcl caja con frasco con 120 dosis,499.00,"01:56:14 17/07/2023",farmalisto_mx,AVAMYS,farmalisto méxico,Mexico,avamys ,,,suspension,1
23326,avamys 2a suspension 120 suspension atomizador fluticasona 0.5 mg,460.00,"01:56:25 17/07/2023",fsanpablo,AVAMYS,farmacias san pablo,Mexico,avamys ,0.5,mg,suspension,1
23327,avamys 2a 120 dosis spray fco c50ml,558.09,"01:56:35 17/07/2023",fespecializadas,AVAMYS,farmacias especializadas,Mexico,avamys ,50.0,ml,,120
23328,avamys 2a suspensio 27.5mcg50 120 dosis,452.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,avamys ,,,suspension,1
23329,flixotide suspension aer 50mcg 120 dosis,575.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,flixotide suspension aer ,,,suspension,1
23330,flixotide nebules 0.5mg2ml 10 amp,558.50,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,flixotide nebules ,2.0,ml,,10
23331,flixotide suspension aerosol 250mcg,554.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,flixotide suspension aerosol ,,,solucion,
23332,cutivate crema 0.05g 30g,573.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,cutivate crema ,,,crema,
23333,trelegy 100mg62.5mg25mg 30 sbs,1428.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,trelegy ,25.0,mg,,30
23334,seretide evohaler 25mcg250mcg 120 dosis,983.50,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,seretide evohaler ,,,,120
23335,seretide diskus 503300mg 60 dosis,975.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,seretide diskus ,503300.0,mg,,60
23336,seretide diskus 50250mcg 60 dosis,985.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,seretide diskus ,,,,60
23337,relvare polvo 100mcg25mcg 30 dosis,1046.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,relvare polvo ,,,,30
23338,relvare polvo 200mcg25mcg 30 dosis,991.50,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,relvare polvo ,,,,30
23339,seretide evohaler 25mcg50mcg 120 dosis,795.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,seretide evohaler ,,,,120
23340,irflosol 50mcg250mcg 60 dosis,782.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,irflosol ,,,solucion,60
23341,seretide diskus 50100mcg 60 dosis,925.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,seretide diskus ,,,,60
23342,seretide evohaler 25mcg125mcg 120 dosis,866.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,seretide evohaler ,,,,120
23343,irflosol 50mcg100mcg 60 dosis,730.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,irflosol ,,,solucion,60
23344,seretide 50mg500mg 60 dosis,1029.00,"01:56:50 17/07/2023",farmacon,AVAMYS,farmacon,Mexico,seretide ,500.0,mg,,60
23346,avamys 2a 27.5mcg50mcg suspension 120 disparos.,417.86,"01:57:29 17/07/2023",fguadalajara,AVAMYS,farmacias guadalajara,Mexico,avamys ,,,suspension,1
23347,incruse inhalador 30 dosis inhalador bromuro de umeclidinio 62.5 mcg,1326.00,"01:58:09 17/07/2023",fsanpablo,INCRUSE,farmacias san pablo,Mexico,incruse inhalador ,,,,30
23348,incruse 62.5 mcg 1 pvo caja con 30 dosis,1395.34,"01:58:19 17/07/2023",fespecializadas,INCRUSE,farmacias especializadas,Mexico,incruse ,,,,5
23349,nissin  pasta nissin cup noodles camaron habanero y limon 64 gr.,13.50,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,nissin  pasta nissin cup noodles camaron habanero y limon ,,,,64
23350,tums  tums antiacido tabletas masticables extra surtido 24 tabletas 3 rollos de 8 tabletas cu.,39.04,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,tums  tums antiacido tabletas masticables extra surtido ,,,tableta,24
23351,tums  tums antiacido tabletas masticables extra surtido 48 tabletas.,76.12,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,tums  tums antiacido tabletas masticables extra surtido ,,,tableta,48
23352,tia rosa  pan tiras doraditas tia rosa 110 gr.,17.50,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,tia rosa  pan tiras doraditas tia rosa ,,,,110
23353,heinz  mostaza heinz original 226.6 gr.,35.50,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,heinz  mostaza heinz original ,,,,6
23354,herklin  herklin kit antipiojos shampoo clasico spray repelente peine lendrera y gorra de bano.,365.40,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,,,,,
23355,zyxem  zyxem 5 mg 10 tabletas.,261.49,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,zyxem  zyxem ,5.0,mg,tableta,10
23356,evenflo  mamilas evenflo de flujo medio  escobillon gratis 5 pzas.,40.00,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,evenflo  mamilas evenflo de flujo medio  escobillon gratis ,,,,5
23357,capent  pomada para rozaduras capent 45 gr.,90.12,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,capent  pomada para rozaduras capent ,,,capsula,45
23358,talissa  talissa 120 mg 21 capsulas.,235.94,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,talissa  talissa ,120.0,mg,capsula,21
23359,zyxem  zyxem 5 mg 30 tabletas.,508.96,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,zyxem  zyxem ,5.0,mg,tableta,30
23360,kinder  huevo de chocolate kinder sorpresa maxi 100 gr.,135.00,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,kinder  huevo de chocolate kinder sorpresa maxi ,,,,100
23361,bic  corrector liquido bic shaken squeeze  boligrafo bic cristal gratis 2 pzas.,40.50,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,bic  corrector liquido bic shaken squeeze  boligrafo bic cristal gratis ,,,,2
23362,cute size  gel antiseptico cute size con vitamina e  funda 29 ml.,37.00,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,cute size  gel antiseptico cute size con vitamina e  funda ,29.0,ml,,
23363,tressvin  tressvin 50 mg 28 tabletas.,383.90,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,tressvin  tressvin ,50.0,mg,tableta,28
23364,gum  cera de ortodoncia gum orthodontic menta 5 pzas.,67.00,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,gum  cera de ortodoncia gum orthodontic menta ,,,,5
23365,sweet  chocolate sweet paw patrol huevo sorpresa 20 gr.,22.50,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,sweet  chocolate sweet paw patrol huevo sorpresa ,,,,20
23366,colgate  cepillo de dientes colgate 360 luminous white 2 pzas.,55.00,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,colgate  cepillo de dientes colgate ,,,,360
23367,globos payaso  globos water bombs globos payaso con filtro de llenado 51 pzas.,11.50,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,globos payaso  globos water bombs globos payaso con filtro de llenado ,,,,51
23368,gum  kit de ortodoncia gum orthodontic 6 pzas.,155.50,"01:59:10 17/07/2023",fguadalajara,INCRUSE,farmacias guadalajara,Mexico,gum  kit de ortodoncia gum orthodontic ,,,,6
23369,relvare polvo 200 mcg 25 mcg caja con dispositivo con 30 dosis,1046.00,"01:59:32 17/07/2023",farmalisto_mx,RELVARE,farmalisto méxico,Mexico,relvare polvo ,,,,200
23370,relvare 100 mcg  25 mcg caja con dispositivo inhalador con 30 dosis,949.00,"01:59:32 17/07/2023",farmalisto_mx,RELVARE,farmalisto méxico,Mexico,relvare ,,,,100
23371,relvare polvo 1 pieza caja fluticasona 200 mcg trifenatato de vilanterol 22 mcg,1083.00,"01:59:52 17/07/2023",fsanpablo,RELVARE,farmacias san pablo,Mexico,relvare polvo ,,,,1
23372,relvare polvo 1 polvo inhalador fluticasona 100 mcg trifenatato de vilanterol 22 mcg,1144.00,"01:59:52 17/07/2023",fsanpablo,RELVARE,farmacias san pablo,Mexico,relvare polvo ,,,,1
23373,relvare 30 dosis 10025mcg caja con 1,1260.51,"02:00:02 17/07/2023",fespecializadas,RELVARE,farmacias especializadas,Mexico,relvare ,,,,30
23374,relvare 30 dosis 20025mcg caja con 1,1300.84,"02:00:02 17/07/2023",fespecializadas,RELVARE,farmacias especializadas,Mexico,relvare ,,,,30
23375,relvare polvo 100mcg25mcg 30 dosis,1046.00,"02:00:13 17/07/2023",farmacon,RELVARE,farmacon,Mexico,relvare polvo ,,,,30
23376,relvare polvo 200mcg25mcg 30 dosis,991.50,"02:00:13 17/07/2023",farmacon,RELVARE,farmacon,Mexico,relvare polvo ,,,,30
23377,relvare  relvare polvo para inhalacion 100mcg25mcg 30 dosis.,970.48,"02:00:51 17/07/2023",fguadalajara,RELVARE,farmacias guadalajara,Mexico,relvare  relvare polvo para inhalacion ,,,,30
23378,relvare  relvare polvo para inhalacion 200mcg25mcg 30 dosis.,976.16,"02:00:51 17/07/2023",fguadalajara,RELVARE,farmacias guadalajara,Mexico,relvare  relvare polvo para inhalacion ,,,,30
23379,selzentry 150mg tab caja con 60,18744.01,"02:01:37 17/07/2023",fespecializadas,SELZENTRY,farmacias especializadas,Mexico,selzentry ,150.0,mg,tableta,60
23380,selzentry 300mg tab caja con 60,18744.01,"02:01:37 17/07/2023",fespecializadas,SELZENTRY,farmacias especializadas,Mexico,selzentry ,300.0,mg,tableta,60
23381,tivicay 50 mg caja con frasco con 30 tabletas,6795.00,"02:02:52 17/07/2023",farmalisto_mx,TIVICAY,farmalisto méxico,Mexico,tivicay ,50.0,mg,tableta,30
23382,tivicay 30 tabletas frasco dolutegravir 50 mg,8673.00,"02:03:04 17/07/2023",fsanpablo,TIVICAY,farmacias san pablo,Mexico,tivicay ,50.0,mg,tableta,30
23383,tivicay 50mg tab caja con 30,8673.78,"02:03:13 17/07/2023",fespecializadas,TIVICAY,farmacias especializadas,Mexico,tivicay ,50.0,mg,tableta,30
23384,triumeq caja con 30 tabletas,15750.00,"02:04:25 17/07/2023",farmalisto_mx,TRIUMEQ,farmalisto méxico,Mexico,triumeq caja con ,,,tableta,30
23385,triumeq oral 30 tabletas frasco dolutegravir 50 mg abacavir 600 mg lamivudina 300 mg,16644.00,"02:04:40 17/07/2023",fsanpablo,TRIUMEQ,farmacias san pablo,Mexico,triumeq oral ,50.0,mg,tableta,30
23386,triumeq 50600300 mg tab caja con 30,16644.60,"02:04:45 17/07/2023",fespecializadas,TRIUMEQ,farmacias especializadas,Mexico,triumeq ,50600300,mg,tableta,30
23387,trelegy 30 polvo inhalador fluticasona 200.0 mcg bromuro de umeclidinio 62.5 mcg vilanterol 25.0 mcg,1578.00,"02:06:09 17/07/2023",fsanpablo,TRELEGY ELLIPTA,farmacias san pablo,Mexico,trelegy ,,,,30
23388,trelegy en polvo bucal 30 polvo inhalador fluticasona 100 mcg bromuro de umeclidinio 62.5 mcg vilanterol 25 mcg,1597.00,"02:06:09 17/07/2023",fsanpablo,TRELEGY ELLIPTA,farmacias san pablo,Mexico,trelegy en polvo bucal ,,,,30
23389,xiliarxs 50 mg caja con 56 comprimidos,876.50,"02:07:34 17/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxs ,50.0,mg,tableta,56
23390,xiliarxs 50 mg caja con 28 comprimidos,604.00,"02:07:34 17/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxs ,50.0,mg,tableta,28
23391,xiliarxsduo 50 mg  500 mg caja con 60 comprimidos,977.00,"02:07:34 17/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,60
23392,xiliarxsduo 50 mg 500 mg caja con 30 comprimidos,646.00,"02:07:34 17/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
23393,xiliarxsduo 50 mg 1000 mg caja con 30 comprimidos,644.00,"02:07:34 17/07/2023",farmalisto_mx,XILIARX,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
23394,xiliarxs 50mg com caja con 28,605.02,"02:07:59 17/07/2023",fespecializadas,XILIARX,farmacias especializadas,Mexico,xiliarxs ,50.0,mg,tableta,28
23395,xiliarxs duo 501000mg com caja con 30,0.00,"02:07:59 17/07/2023",fespecializadas,XILIARX,farmacias especializadas,Mexico,xiliarxs duo ,501000.0,mg,tableta,30
23396,xiliarxs duo 50500mg com caja con 30,651.91,"02:07:59 17/07/2023",fespecializadas,XILIARX,farmacias especializadas,Mexico,xiliarxs duo ,50500.0,mg,tableta,30
23397,xiliarxs duo 50850mg com caja con 60,1282.45,"02:07:59 17/07/2023",fespecializadas,XILIARX,farmacias especializadas,Mexico,xiliarxs duo ,50850.0,mg,tableta,60
23398,xiliarxsduo 50 mg  500 mg caja con 60 comprimidos,977.00,"02:09:15 17/07/2023",farmalisto_mx,XILIARX DUO,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,60
23399,xiliarxsduo 50 mg 500 mg caja con 30 comprimidos,646.00,"02:09:15 17/07/2023",farmalisto_mx,XILIARX DUO,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
23400,xiliarxsduo 50 mg 1000 mg caja con 30 comprimidos,644.00,"02:09:15 17/07/2023",farmalisto_mx,XILIARX DUO,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
23401,trexen duo 7 ovulo caja clindamicina 100 mg ketoconazol 400 mg,477.00,"02:09:29 17/07/2023",fsanpablo,XILIARX DUO,farmacias san pablo,Mexico,trexen duo ,100.0,mg,,7
23402,ampliron duo 14 comprimidos caja amoxicilina 875 mg clavulanato de potasio 125 mg,541.00,"02:09:29 17/07/2023",fsanpablo,XILIARX DUO,farmacias san pablo,Mexico,ampliron duo ,875.0,mg,tableta,14
23403,trayenta duo 60 tableta caja linagliptina 2.5 mg metformina 850 mg,1666.00,"02:09:29 17/07/2023",fsanpablo,XILIARX DUO,farmacias san pablo,Mexico,trayenta duo ,2.5,mg,tableta,60
23404,trayenta duo 30 tableta caja linagliptina 2.5 mg metformina 850 mg,896.00,"02:09:29 17/07/2023",fsanpablo,XILIARX DUO,farmacias san pablo,Mexico,trayenta duo ,2.5,mg,tableta,30
23405,alevian duo 64 capsulas caja bromuro de pinaverio 100 mg dimeticona 300 mg,1222.00,"02:09:29 17/07/2023",fsanpablo,XILIARX DUO,farmacias san pablo,Mexico,alevian duo ,100.0,mg,capsula,64
23406,xiliarxs duo 501000mg com caja con 30,0.00,"02:09:37 17/07/2023",fespecializadas,XILIARX DUO,farmacias especializadas,Mexico,xiliarxs duo ,501000.0,mg,tableta,30
23407,xiliarxs duo 50500mg com caja con 30,651.91,"02:09:37 17/07/2023",fespecializadas,XILIARX DUO,farmacias especializadas,Mexico,xiliarxs duo ,50500.0,mg,tableta,30
23408,xiliarxs duo 50850mg com caja con 60,1282.45,"02:09:37 17/07/2023",fespecializadas,XILIARX DUO,farmacias especializadas,Mexico,xiliarxs duo ,50850.0,mg,tableta,60
23409,xiliarxs 50 mg caja con 56 comprimidos,876.50,"02:10:51 17/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxs ,50.0,mg,tableta,56
23410,xiliarxs 50 mg caja con 28 comprimidos,604.00,"02:10:51 17/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxs ,50.0,mg,tableta,28
23411,xiliarxsduo 50 mg  500 mg caja con 60 comprimidos,977.00,"02:10:51 17/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,60
23412,xiliarxsduo 50 mg 500 mg caja con 30 comprimidos,646.00,"02:10:51 17/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
23413,xiliarxsduo 50 mg 1000 mg caja con 30 comprimidos,644.00,"02:10:51 17/07/2023",farmalisto_mx,Xiliarx,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
23414,xiliarxs 50mg com caja con 28,605.02,"02:11:18 17/07/2023",fespecializadas,Xiliarx,farmacias especializadas,Mexico,xiliarxs ,50.0,mg,tableta,28
23415,xiliarxs duo 501000mg com caja con 30,0.00,"02:11:18 17/07/2023",fespecializadas,Xiliarx,farmacias especializadas,Mexico,xiliarxs duo ,501000.0,mg,tableta,30
23416,xiliarxs duo 50500mg com caja con 30,651.91,"02:11:18 17/07/2023",fespecializadas,Xiliarx,farmacias especializadas,Mexico,xiliarxs duo ,50500.0,mg,tableta,30
23417,xiliarxs duo 50850mg com caja con 60,1282.45,"02:11:18 17/07/2023",fespecializadas,Xiliarx,farmacias especializadas,Mexico,xiliarxs duo ,50850.0,mg,tableta,60
23418,xiliarxsduo 50 mg  500 mg caja con 60 comprimidos,977.00,"02:12:41 17/07/2023",farmalisto_mx,Xiliarx Duo,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,60
23419,xiliarxsduo 50 mg 500 mg caja con 30 comprimidos,646.00,"02:12:41 17/07/2023",farmalisto_mx,Xiliarx Duo,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
23420,xiliarxsduo 50 mg 1000 mg caja con 30 comprimidos,644.00,"02:12:41 17/07/2023",farmalisto_mx,Xiliarx Duo,farmalisto méxico,Mexico,xiliarxsduo ,50.0,mg,tableta,30
23421,trexen duo 7 ovulo caja clindamicina 100 mg ketoconazol 400 mg,477.00,"02:12:54 17/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,trexen duo ,100.0,mg,,7
23422,ampliron duo 14 comprimidos caja amoxicilina 875 mg clavulanato de potasio 125 mg,541.00,"02:12:54 17/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,ampliron duo ,875.0,mg,tableta,14
23423,trayenta duo 60 tableta caja linagliptina 2.5 mg metformina 850 mg,1666.00,"02:12:54 17/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,trayenta duo ,2.5,mg,tableta,60
23424,trayenta duo 30 tableta caja linagliptina 2.5 mg metformina 850 mg,896.00,"02:12:54 17/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,trayenta duo ,2.5,mg,tableta,30
23425,alevian duo 64 capsulas caja bromuro de pinaverio 100 mg dimeticona 300 mg,1222.00,"02:12:54 17/07/2023",fsanpablo,Xiliarx Duo,farmacias san pablo,Mexico,alevian duo ,100.0,mg,capsula,64
23426,xiliarxs duo 501000mg com caja con 30,0.00,"02:13:00 17/07/2023",fespecializadas,Xiliarx Duo,farmacias especializadas,Mexico,xiliarxs duo ,501000.0,mg,tableta,30
23427,xiliarxs duo 50500mg com caja con 30,651.91,"02:13:00 17/07/2023",fespecializadas,Xiliarx Duo,farmacias especializadas,Mexico,xiliarxs duo ,50500.0,mg,tableta,30
23428,xiliarxs duo 50850mg com caja con 60,1282.45,"02:13:00 17/07/2023",fespecializadas,Xiliarx Duo,farmacias especializadas,Mexico,xiliarxs duo ,50850.0,mg,tableta,60
23429,palexia retard 30 tabletas caja tapentadol 25 mg,912.50,"02:14:34 17/07/2023",fsanpablo,PALEXIA,farmacias san pablo,Mexico,palexia retard ,25.0,mg,tableta,30
23430,palexia 30 tabletas caja tapentadol 100 mg,2353.00,"02:14:34 17/07/2023",fsanpablo,PALEXIA,farmacias san pablo,Mexico,palexia ,100.0,mg,tableta,30
23431,palexia 30 tabletas caja tapentadol 50 mg,1338.00,"02:14:34 17/07/2023",fsanpablo,PALEXIA,farmacias san pablo,Mexico,palexia ,50.0,mg,tableta,30
23432,palexia retard 30 tabletas caja tapentadol 50 mg,1470.00,"02:14:34 17/07/2023",fsanpablo,PALEXIA,farmacias san pablo,Mexico,palexia retard ,50.0,mg,tableta,30
23433,palexia retard 30 tabletas caja tapentadol 100 mg,2403.50,"02:14:34 17/07/2023",fsanpablo,PALEXIA,farmacias san pablo,Mexico,palexia retard ,100.0,mg,tableta,30
23434,palexia 100mg tab caja con 30,2342.18,"02:14:44 17/07/2023",fespecializadas,PALEXIA,farmacias especializadas,Mexico,palexia ,100.0,mg,tableta,30
23435,palexia 50mg tab caja con 30,1472.24,"02:14:44 17/07/2023",fespecializadas,PALEXIA,farmacias especializadas,Mexico,palexia ,50.0,mg,tableta,30
23436,palexia retard 100 mg tab caja con 60,4485.47,"02:14:44 17/07/2023",fespecializadas,PALEXIA,farmacias especializadas,Mexico,palexia retard ,100.0,mg,tableta,60
23437,palexia retard 100mg tab caja con 30,2403.19,"02:14:44 17/07/2023",fespecializadas,PALEXIA,farmacias especializadas,Mexico,palexia retard ,100.0,mg,tableta,30
23438,palexia retard 25 mg tab caja con 30,897.11,"02:14:44 17/07/2023",fespecializadas,PALEXIA,farmacias especializadas,Mexico,palexia retard ,25.0,mg,tableta,30
