"id","producto","precio","hora_consulta","farmacia_corto","busqueda","farmacia","pais","product_name","quantity","unit","presentacion","num_prod"
18944,itara 500mg 20 ml fam caja con 1,5000.40,"21:07:18 20/07/2023",fespecializadas,pemetrexed,farmacias especializadas,Mexico,itara,500.0,mg,"",1
18945,prelonex caja con 1 vial,1304.89,"21:09:48 20/07/2023",audifarma,pemetrexed,audifarma,Colombia,prelonex caja con,,"","",1
18946,pemeker 500 mg  caja x 1 frasco ampolla,3239.00,"21:09:48 20/07/2023",audifarma,pemetrexed,audifarma,Colombia,pemeker,500.0,mg,ampolleta,1
18947,alimta 500 mg,10937.42,"21:09:48 20/07/2023",audifarma,pemetrexed,audifarma,Colombia,alimta,500.0,mg,"",
18948,alimta 100 mg,2187.48,"21:09:48 20/07/2023",audifarma,pemetrexed,audifarma,Colombia,alimta,100.0,mg,"",
18949,pemetrexed 500 mg caja con 1 vial rx rx1 rx4,11538.13,"21:10:05 20/07/2023",farmalisto_co,pemetrexed,farmalisto colombia,Colombia,pemetrexed,500.0,mg,"",1
18950,pemetrex 500mg iny.,523.46,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pemetrex,500.0,mg,inyeccion,
18951,pemetrex 100 mg inyectable,188.28,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pemetrex,100.0,mg,inyeccion,
18952,pemgem 500mg inyectable,4365.52,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pemgem,500.0,mg,inyeccion,
18953,pemgem 100 mg inyectable,283.66,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pemgem,100.0,mg,inyeccion,
18954,pemotide 100 mg inyeccion 1,967.95,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pemotide,100.0,mg,inyeccion,1
18955,pexetrust 100 mg inyeccion 1,372.97,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pexetrust,100.0,mg,inyeccion,1
18956,pempro 100 mg inyeccion 1,1749.09,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pempro,100.0,mg,inyeccion,1
18957,pemex 100mg inyectable,884.32,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pemex,100.0,mg,inyeccion,
18958,pexitaz 100mg iny.,275.71,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,pexitaz,100.0,mg,inyeccion,
18959,relitrexed 500mg iny.,1359.81,"21:10:55 20/07/2023",pharmeasy,pemetrexed,pharmeasy,India,relitrexed,500.0,mg,inyeccion,
18960,pemetrexed accord,5616.80,"21:11:09 20/07/2023",medicinpriser,pemetrexed,medicinpriser,Dinamarca,pemetrexed accord,25.0,mg/ml,"",4
18961,pemetrexed accord,27913.78,"21:11:09 20/07/2023",medicinpriser,pemetrexed,medicinpriser,Dinamarca,pemetrexed accord,25.0,mg/ml,"",20
18962,pemetrexed fresenius kabi,415.83,"21:11:09 20/07/2023",medicinpriser,pemetrexed,medicinpriser,Dinamarca,pemetrexed fresenius kabi,25.0,mg/ml,"",4
18963,pemetrexed fresenius kabi,1909.13,"21:11:09 20/07/2023",medicinpriser,pemetrexed,medicinpriser,Dinamarca,pemetrexed fresenius kabi,25.0,mg/ml,"",20
18964,pemetrexed stada,7185.14,"21:11:09 20/07/2023",medicinpriser,pemetrexed,medicinpriser,Dinamarca,pemetrexed stada,25.0,mg/ml,"",4
18965,pemetrexed stada,29803.73,"21:11:09 20/07/2023",medicinpriser,pemetrexed,medicinpriser,Dinamarca,pemetrexed stada,25.0,mg/ml,"",20
18966,pemetrexed zentiva,5094.90,"21:11:09 20/07/2023",medicinpriser,pemetrexed,medicinpriser,Dinamarca,pemetrexed zentiva,10.0,mg/ml,solucion,10
18967,pemetrexed zentiva,21601.49,"21:11:09 20/07/2023",medicinpriser,pemetrexed,medicinpriser,Dinamarca,pemetrexed zentiva,10.0,mg/ml,solucion,50
18968,pemetrexed accord cs.sol.en 25mgml vialx20 ml,9769.07,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexed accord cs.sol.en,20.0,ml,solucion,1
18969,pemetrexed accord cs.sol.en 25mgml vialx34 ml,14021.21,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexed accord cs.sol.en,34.0,ml,solucion,1
18970,pemetrexed accord cs.sol.en 25mgml vialx4 ml,2223.02,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexed accord cs.sol.en,4.0,ml,solucion,1
18971,pemetrexed accord cs.sol.en vial 25mgmlx40 ml,16719.87,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexed accord cs.sol.en vial,40.0,ml,solucion,1
18972,pemetrexed acuerdo pd.c.so.en 1000mgvial btx1vial,16719.87,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexed acuerdo pd.c.so.en,1000.0,mg,"",
18973,pemetrexed acuerdo pd.c.so.en 100mgvial btx1vial,2223.02,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexed acuerdo pd.c.so.en,100.0,mg,"",
18974,pemetrexed acuerdo pd.c.so.en 500mgvial btx1vial,9769.07,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexed acuerdo pd.c.so.en,500.0,mg,"",
18975,armisarte cs.sol.en 25mgml btx1vialx20ml,13751.14,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,armisarte cs.sol.en,20.0,ml,solucion,1
18976,armisarte cs.sol.en 25mgml btx1vialx40ml,28812.21,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,armisarte cs.sol.en,40.0,ml,solucion,1
18977,armisarte cs.sol.en 25mgml btx1vialx4ml,2903.66,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,armisarte cs.sol.en,4.0,ml,solucion,1
18978,pemetrexedebewe cs.sol.en 25mgml btx 1 vial x20 ml,9768.88,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexedebewe cs.sol.en,20.0,ml,solucion,1
18979,pemetrexedebewe cs.sol.en 25mgml btx 1 vial x4 ml,2223.02,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexedebewe cs.sol.en,4.0,ml,solucion,1
18980,pemetrexedebewe cs.sol.en 25mgml btx 1 vial x40 ml,18910.36,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexedebewe cs.sol.en,40.0,ml,solucion,1
18981,alimta pd.c.so.in 500mgvial btx1vial,14684.36,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,alimta pd.c.so.in,500.0,mg,"",
18982,inopem cs.sol.en 25mgml bt x 1 vial x 20ml,6222.58,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,inopem cs.sol.en,20.0,ml,solucion,1
18983,inopem cs.sol.en 25mgml bt x 1 vial x 4ml,1758.48,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,inopem cs.sol.en,4.0,ml,solucion,1
18984,pemetrexedmylan cs.sol.en 25mgml 1 vial x20 ml,8787.52,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexedmylan cs.sol.en,20.0,ml,solucion,1
18985,pemetrexedmylan cs.sol.en 25mgml 1vial x 4ml,2150.80,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexedmylan cs.sol.en,4.0,ml,solucion,1
18986,pemetrexedteva pd.c.s.inf 500mgvial btx1 vial,9769.07,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexedteva pd.c.s.inf,500.0,mg,"",1
18987,pemetrexedvocate pd.c.so.en 500mgvial btx1 vial,9769.07,"21:11:37 20/07/2023",minsalgr,pemetrexed,ministerio salud grecia,Grecia,pemetrexedvocate pd.c.so.en,500.0,mg,"",1
18988,acuerdo de pemetrexed,5678.49,"21:11:56 20/07/2023",zva,pemetrexed,agencia de medicamentos de letonia,Letonia,acuerdo de pemetrexed,25.0,mg,solucion,
18989,acuerdo de pemetrexed,8369.81,"21:11:56 20/07/2023",zva,pemetrexed,agencia de medicamentos de letonia,Letonia,acuerdo de pemetrexed,25.0,mg,solucion,
18990,pemetrexed fresenius kabi,8930.64,"21:11:56 20/07/2023",zva,pemetrexed,agencia de medicamentos de letonia,Letonia,pemetrexed fresenius kabi,25.0,mg,solucion,
18991,pemetrexed fresenius kabi,17790.19,"21:11:56 20/07/2023",zva,pemetrexed,agencia de medicamentos de letonia,Letonia,pemetrexed fresenius kabi,25.0,mg,solucion,
18992,perjeta caja con frasco ampula con 420 mg en 14 ml 30 mgml rx3,79270.00,"21:12:29 20/07/2023",farmalisto_mx,pertuzumab,farmalisto méxico,Mexico,perjeta caja con frasco ampula con,420.0,mg,ampolleta,3
18993,perjeta inyeccion 1 pieza frasco ampula pertuzumab 420 mg,86013.50,"21:12:44 20/07/2023",fsanpablo,pertuzumab,farmacias san pablo,Mexico,perjeta inyeccion,420.0,mg,inyeccion,1
18994,perjetaherceptin inyeccion 2 piezas frasco ampula pertuzumab 420 mg trastuzumab 440 mg,113737.00,"21:12:44 20/07/2023",fsanpablo,pertuzumab,farmacias san pablo,Mexico,perjetaherceptin inyeccion,420.0,mg,inyeccion,2
18995,perjeta 420mg14ml 30mgml f a caja con 1,86014.00,"21:12:52 20/07/2023",fespecializadas,pertuzumab,farmacias especializadas,Mexico,perjeta,14.0,ml,"",1
18996,perjeta 420mg14ml 1 vial,40852.73,"21:15:05 20/07/2023",audifarma,pertuzumab,audifarma,Colombia,perjeta,14.0,ml,"",1
18997,perjeta 420 mg inyeccion 14 ml,52503.48,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,perjeta,420.0,mg,inyeccion,
18998,neuzumab 440mg inyeccion 20ml,12167.27,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,neuzumab,440.0,mg,inyeccion,
18999,emzumab 150 mg vial de 1 polvo para inyeccion,2376.70,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,emzumab,150.0,mg,inyeccion,1
19000,hertraz 440 mg inyeccion 1,12103.68,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,hertraz,440.0,mg,inyeccion,1
19001,plamumab 40mg pfs 0 8ml,4481.78,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,plamumab,40.0,mg,"",0
19002,trumab 440 mg inyeccion 1,13567.07,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,trumab,440.0,mg,inyeccion,1
19003,neuzumab 5 mg inyectable 20 ml,11389.64,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,neuzumab,5.0,mg,inyeccion,
19004,alzumab 25 mg inyeccion 5 ml,1635.91,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,alzumab,25.0,mg,inyeccion,
19005,zestmab 100mg inyeccion 10ml,1163.48,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,zestmab,100.0,mg,inyeccion,
19006,pazumac inf,42.85,"21:16:14 20/07/2023",pharmeasy,pertuzumab,pharmeasy,India,pazumac inf,,"","",
19007,perjeta,59989.44,"21:16:29 20/07/2023",medicinpriser,pertuzumab,medicinpriser,Dinamarca,perjeta,420.0,mg,"",1
19008,phesgo,101011.34,"21:16:29 20/07/2023",medicinpriser,pertuzumab,medicinpriser,Dinamarca,phesgo,,mg,solucion,1
19009,phesgo,166419.34,"21:16:29 20/07/2023",medicinpriser,pertuzumab,medicinpriser,Dinamarca,phesgo,,mg,solucion,1
19010,perjeta 420mg14ml inyectable 1 ampolla de 14ml,58824.34,"21:16:44 20/07/2023",araujo,pertuzumab,farmacias araujo,Brasil,perjeta,14.0,ml,inyeccion,1
19011,perjeta cs.sol.en 420mgvial 30mgml btx1 vial x 14ml,40129.12,"21:16:57 20/07/2023",minsalgr,pertuzumab,ministerio salud grecia,Grecia,perjeta cs.sol.en,14.0,ml,solucion,1
19012,phesgo inj.sol 1200600mgvial 1 vial x 15 ml,105111.14,"21:16:57 20/07/2023",minsalgr,pertuzumab,ministerio salud grecia,Grecia,phesgo inj.sol,15.0,ml,solucion,1
19013,phesgo inj.sol 600600mgvial 1 vial x 10 ml,66882.31,"21:16:57 20/07/2023",minsalgr,pertuzumab,ministerio salud grecia,Grecia,phesgo inj.sol,10.0,ml,solucion,1
19014,perjeta,62203.99,"21:17:12 20/07/2023",zva,pertuzumab,agencia de medicamentos de letonia,Letonia,perjeta,420.0,mg,solucion,
19015,phesgo,170280.67,"21:17:12 20/07/2023",zva,pertuzumab,agencia de medicamentos de letonia,Letonia,phesgo,1200.0,mg,solucion,
19016,phesgo,96661.96,"21:17:12 20/07/2023",zva,pertuzumab,agencia de medicamentos de letonia,Letonia,phesgo,600.0,mg,solucion,
19017,glitacar1 15 mg caja con 7 tabletas,298.00,"21:17:39 20/07/2023",farmalisto_mx,pioglitazona,farmalisto méxico,Mexico,glitacar,15.0,mg,tableta,1
19018,glitacar 15 mg caja con 30 tabletas,746.99,"21:17:39 20/07/2023",farmalisto_mx,pioglitazona,farmalisto méxico,Mexico,glitacar,15.0,mg,tableta,30
19019,glitacar 1 30 mg caja con 30 tabletas,1738.00,"21:17:39 20/07/2023",farmalisto_mx,pioglitazona,farmalisto méxico,Mexico,glitacar,30.0,mg,tableta,1
19020,incresina p 25 mg30 mg caja con 28 tabletas,1193.12,"21:17:39 20/07/2023",farmalisto_mx,pioglitazona,farmalisto méxico,Mexico,incresina p,30.0,mg,tableta,28
19021,pioglitazona 30 mg aurax 15 tabletas frasco,201.50,"21:17:55 20/07/2023",fsanpablo,pioglitazona,farmacias san pablo,Mexico,pioglitazona,30.0,mg,tableta,15
19022,pioglitazona 15 mg aurax 7 tabletas frasco,102.00,"21:17:55 20/07/2023",fsanpablo,pioglitazona,farmacias san pablo,Mexico,pioglitazona,15.0,mg,tableta,7
19023,pioglitazona 15 mg aurax 15 tabletas frasco,191.00,"21:17:55 20/07/2023",fsanpablo,pioglitazona,farmacias san pablo,Mexico,pioglitazona,15.0,mg,tableta,15
19024,glitacar 30 tableta caja pioglitazona 15 mg,848.50,"21:17:55 20/07/2023",fsanpablo,pioglitazona,farmacias san pablo,Mexico,glitacar,15.0,mg,tableta,30
19025,pioglitazona 30 mg tab caja con 7,91.99,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,pioglitazona,30.0,mg,tableta,7
19026,pioglitazona ultra 15 mg tab caja con 7,24.00,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,pioglitazona ultra,15.0,mg,tableta,7
19027,glitacar1 15mg tab caja con 30,859.25,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,glitacar,15.0,mg,tableta,1
19028,glitacar1 15mg tab caja con 7,271.79,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,glitacar,15.0,mg,tableta,1
19029,glitacar1 30mg tab caja con 30,1798.02,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,glitacar,30.0,mg,tableta,1
19030,glitacar1 30mg tab caja con 7,539.33,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,glitacar,30.0,mg,tableta,1
19031,incresina p 2515 mg tab caja con 28,1280.52,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,incresina p,2515.0,mg,tableta,28
19032,incresina p 2530 mg tab caja con 28,1284.01,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,incresina p,2530.0,mg,tableta,28
19033,zactos 15mg tab caja con 28,1489.03,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,zactos,15.0,mg,tableta,28
19034,zactos 15mg tab fco caja con 7,480.98,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,zactos,15.0,mg,tableta,7
19035,zactos 30mg tab caja con 28,2817.04,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,zactos,30.0,mg,tableta,28
19036,zactos 30mg tab fco caja con 7,929.95,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,zactos,30.0,mg,tableta,7
19037,zactos 45mg tab fco caja con 7,968.99,"21:18:05 20/07/2023",fespecializadas,pioglitazona,farmacias especializadas,Mexico,zactos,45.0,mg,tableta,7
19038,yza pioglitazona 15mg 7 tabs,93.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,yza pioglitazona,15.0,mg,tableta,7
19039,zactos 45mg 7 tabs,985.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,zactos,45.0,mg,tableta,7
19040,gliozac 15mg 7 tabs,77.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,gliozac,15.0,mg,tableta,7
19041,gliozac 30mg 7 tabs,134.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,gliozac,30.0,mg,tableta,7
19042,zactos 15mg 7 tabs,384.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,zactos,15.0,mg,tableta,7
19043,glitacar 1.15mg 30 tabs,689.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,glitacar,1.15,mg,tableta,30
19044,competact 15mg850mg 28 tabs,1354.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,competact,850.0,mg,tableta,28
19045,competact 15mg850mg 14 tabs,877.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,competact,850.0,mg,tableta,14
19046,zactos 30mg 7 tabs,985.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,zactos,30.0,mg,tableta,7
19047,yza pioglitazona 15mg 7 tabs,88.00,"21:18:16 20/07/2023",farmacon,pioglitazona,farmacon,Mexico,yza pioglitazona,15.0,mg,tableta,7
19048,pioglitazona,555.92,"21:20:07 20/07/2023",pchecker,pioglitazona,canadianprescriptiondrugstore.com/,Canada,pioglitazona,7.0,mg,QTY,90
19049,pioglitazona,334.90,"21:20:07 20/07/2023",pchecker,pioglitazona,liferxpharmacy.com/,Canada,pioglitazona,7.0,mg,tableta,60
19050,pioglitazona,418.62,"21:20:07 20/07/2023",pchecker,pioglitazona,liferxpharmacy.com/,Canada,pioglitazona,7.0,mg,tableta,90
19051,pioglitazona,273.75,"21:20:07 20/07/2023",pchecker,pioglitazona,medsengage.com,Canada,pioglitazona,7.0,mg,tableta,60
19052,pioglitazona,373.14,"21:20:07 20/07/2023",pchecker,pioglitazona,medsengage.com,Canada,pioglitazona,7.0,mg,tableta,90
19053,pioglitazona,303.73,"21:20:07 20/07/2023",pchecker,pioglitazona,offshorecheapmeds.com,Canada,pioglitazona,7.0,mg,tableta,60
19054,pioglitazona,414.07,"21:20:07 20/07/2023",pchecker,pioglitazona,offshorecheapmeds.com,Canada,pioglitazona,7.0,mg,tableta,90
19055,actos,1010.59,"21:20:07 20/07/2023",pchecker,pioglitazona,canadianpharmacystore.com,Canada,actos,45.0,mg,tableta,28
19056,actos,1836.05,"21:20:07 20/07/2023",pchecker,pioglitazona,canadianpharmacystore.com,Canada,actos,45.0,mg,tableta,84
19057,actos,2055.21,"21:20:07 20/07/2023",pchecker,pioglitazona,canadianprescriptiondrugstore.com/,Canada,actos,45.0,mg,QTY,84
19058,actos,853.59,"21:20:07 20/07/2023",pchecker,pioglitazona,discountcanadadrugs.com/,Canada,actos,45.0,mg,tableta,28
19059,actos,1683.08,"21:20:07 20/07/2023",pchecker,pioglitazona,discountcanadadrugs.com/,Canada,actos,45.0,mg,tableta,84
19060,actos,1129.69,"21:20:07 20/07/2023",pchecker,pioglitazona,liferxpharmacy.com/,Canada,actos,45.0,mg,tableta,56
19061,actos,1540.74,"21:20:07 20/07/2023",pchecker,pioglitazona,liferxpharmacy.com/,Canada,actos,45.0,mg,tableta,84
19062,actos,1114.36,"21:20:07 20/07/2023",pchecker,pioglitazona,medsengage.com,Canada,actos,45.0,mg,tableta,56
19063,actos,1519.68,"21:20:07 20/07/2023",pchecker,pioglitazona,medsengage.com,Canada,actos,45.0,mg,tableta,84
19064,actos,1075.95,"21:20:07 20/07/2023",pchecker,pioglitazona,offshorecheapmeds.com,Canada,actos,45.0,mg,tableta,56
19065,actos,1467.29,"21:20:07 20/07/2023",pchecker,pioglitazona,offshorecheapmeds.com,Canada,actos,45.0,mg,tableta,84
19066,actos,1179.22,"21:20:07 20/07/2023",pchecker,pioglitazona,pricepropharmacy.com/,Canada,actos,45.0,mg,tableta,28
19067,actos,2526.90,"21:20:07 20/07/2023",pchecker,pioglitazona,pricepropharmacy.com/,Canada,actos,45.0,mg,tableta,84
19068,pioz 15 mg tira de 10 tabletas,14.25,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,pioz,15.0,mg,tableta,10
19069,tableta de pioz 30mg,22.61,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,tableta de pioz,30.0,mg,tableta,
19070,pioz 7 5mg tira de 10 tabletas,19.23,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,pioz,5.0,mg,tableta,7
19071,pioglit 15mg comprimido,14.20,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,pioglit,15.0,mg,tableta,
19072,piosys 15mg 30s tab,10.49,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,piosys,15.0,mg,tableta,30
19073,pionorm 15mg tableta,10.91,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,pionorm,15.0,mg,tableta,
19074,pioplus 2 mg tira de 15 tabletas,20.68,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,pioplus,2.0,mg,tableta,15
19075,pionorm 30mg tableta,15.14,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,pionorm,30.0,mg,tableta,
19076,tableta triopil 2mg,27.78,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,tableta triopil,2.0,mg,tableta,
19077,piopar 15 mg tira de 15 tabletas,17.43,"21:21:22 20/07/2023",pharmeasy,pioglitazona,pharmeasy,India,piopar,15.0,mg,tableta,15
19078,stanglit 15 mg com ct fr plas opc x 15,143.49,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,stanglit,15.0,mg,tableta,15
19079,stanglit 15 mg com ct fr plas opc x 30,286.98,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,stanglit,15.0,mg,tableta,30
19080,stanglit 30 mg com ct fr plas opc x 15,191.45,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,stanglit,30.0,mg,tableta,15
19081,stanglit 30 mg com ct fr plas opc x 30,382.83,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,stanglit,30.0,mg,tableta,30
19082,stanglit 45 mg com ct fr plas opc x 30,670.33,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,stanglit,45.0,mg,tableta,30
19083,stanglit 15 mg com ct fr plas opc x 60,573.99,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,stanglit,15.0,mg,tableta,60
19084,stanglit 30 mg com ct fr plas opc x 60,765.69,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,stanglit,30.0,mg,tableta,60
19085,stanglit 45 mg com ct fr plas opc x 60,1340.81,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,stanglit,45.0,mg,tableta,60
19086,cloridrato de pioglitazona 15 mg com ct fr plas opc x 15,217.98,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,15
19087,cloridrato de pioglitazona 30 mg com ct fr plas opc x 15,230.58,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,15
19088,cloridrato de pioglitazona 45 mg com ct fr plas opc x 15,450.14,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,15
19089,pioglit 15 mg com ct bl al al x 30,668.47,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,pioglit,15.0,mg,tableta,30
19090,pioglit 30 mg com ct bl al al x 15,354.61,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,pioglit,30.0,mg,tableta,15
19091,pioglit 30 mg com ct bl al al x 30,824.48,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,pioglit,30.0,mg,tableta,30
19092,pioglit 45 mg com ct bl al al x 30,1337.75,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,pioglit,45.0,mg,tableta,30
19093,cloridrato de pioglitazona 15 mg com ct bl alal x 30,435.71,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,30
19094,cloridrato de pioglitazona 30 mg com ct bl alal x 30,460.98,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,30.0,mg,tableta,30
19095,cloridrato de pioglitazona 45 mg com ct bl alal x 30,900.03,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,30
19096,cloridrato de pioglitazona 45 mg com ct bl alal x 60,1799.99,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,45.0,mg,tableta,60
19097,cloridrato de pioglitazona 15 mg com ct fr plas opc x 10,62.17,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,10
19098,cloridrato de pioglitazona 15 mg com ct fr plas opc x 15,217.98,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,15
19099,cloridrato de pioglitazona 15 mg com ct fr plas opc x 20,124.38,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,20
19100,cloridrato de pioglitazona 15 mg com ct fr plas opc x 30,186.56,"21:21:38 20/07/2023",avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,cloridrato de pioglitazona,15.0,mg,tableta,30
