id,producto,precio,hora_consulta,farmacia_corto,busqueda,farmacia,pais,product_name,quantity,unit,presentacion,num_prod,atc,coincidencia,marca,den_gen,distancia
18179,kombiglyze xr 5mg1000mg 14 tabs,649.0,20/07/2023 19:19,farmacon,metformina / saxagliptina,farmacon,Mexico,kombiglyze xr,1000.0,mg,tableta,14.0,A10,1.0,kombiglyze xr,metformina / saxagliptina,1.0
18180,kombiglyze xr 2.5mg1000mg 28 tabs,551.0,20/07/2023 19:19,farmacon,metformina / saxagliptina,farmacon,Mexico,kombiglyze xr,1000.0,mg,tableta,28.0,A10,1.0,kombiglyze xr,metformina / saxagliptina,1.0
18302,kombiglyze xr 5 tableta de 500 mg,81.57,20/07/2023 19:23,pharmeasy,metformina / saxagliptina,pharmeasy,India,kombiglyze xr,500.0,mg,tableta,5.0,A10,1.0,kombiglyze xr,metformina / saxagliptina,1.0
18310,kombiglyze xr 5 1000mg tira de 7 tabletas,80.65,20/07/2023 19:23,pharmeasy,metformina / saxagliptina,pharmeasy,India,kombiglyze xr,1000.0,mg,tableta,5.0,A10,1.0,kombiglyze xr,metformina / saxagliptina,1.0
18313,kombiglyze xr 25mg 1000mg con 60 pastillas,767.2,20/07/2023 19:23,araujo,metformina / saxagliptina,farmacias araujo,Brasil,kombiglyze xr,25.0,mg,tableta,60.0,A10,1.0,kombiglyze xr,metformina / saxagliptina,1.0
18314,kombiglyze xr 5mg 1000mg con 30 pastillas,770.72,20/07/2023 19:23,araujo,metformina / saxagliptina,farmacias araujo,Brasil,kombiglyze xr,5.0,mg,tableta,30.0,A10,1.0,kombiglyze xr,metformina / saxagliptina,1.0
18469,rydapt 25 mg caja con ap caja con 112,303819.74,20/07/2023 19:39,fespecializadas,midostaurina,farmacias especializadas,Mexico,rydapt,25.0,mg,,112.0,L01,1.0,rydapt,midostaurina,1.0
18480,rydapt,150446.38,20/07/2023 19:42,medicinpriser,midostaurina,medicinpriser,Dinamarca,rydapt,25.0,mg,ampolleta,56.0,L01,1.0,rydapt,midostaurina,1.0
18481,rydapt,300850.25,20/07/2023 19:42,medicinpriser,midostaurina,medicinpriser,Dinamarca,rydapt,25.0,mg,ampolleta,112.0,L01,1.0,rydapt,midostaurina,1.0
18482,rydapt 25 mg cap mole ct bl al al x 112,349935.28,20/07/2023 19:43,avisa,midostaurina,agencia nacional de vigilancia sanitaria brasil,Brasil,rydapt,25.0,mg,capsula,112.0,L01,1.0,rydapt,midostaurina,1.0
18483,rydapt soft.caps 25mgcap btx112 capsulas 4 blist x28 capsulas en blisters paalpvcai,223126.29,20/07/2023 19:43,minsalgr,midostaurina,ministerio salud grecia,Grecia,rydapt soft.caps,25.0,mg,capsula,112.0,L01,1.0,rydapt,midostaurina,0.875
18484,rydapt,149772.28,20/07/2023 19:43,zva,midostaurina,agencia de medicamentos de letonia,Letonia,rydapt,25.0,mg,capsula,,L01,1.0,rydapt,midostaurina,1.0
18500,bresnix 20 mg10 ml sol iny fam caja con 1,2239.95,20/07/2023 19:49,fespecializadas,mitoxantrona,farmacias especializadas,Mexico,bresnix,10.0,ml,inyeccion,1.0,L01,1.0,bresnix,mitoxantrona,1.0
18516,tasigna 200 mg caja con 120 capsulas,69000.0,20/07/2023 19:54,farmalisto_mx,nilotinib,farmalisto méxico,Mexico,tasigna,200.0,mg,capsula,120.0,L01,1.0,tasigna,nilotinib,1.0
18517,tasigna 200 mg caja con 112 capsulas,64109.0,20/07/2023 19:54,farmalisto_mx,nilotinib,farmalisto méxico,Mexico,tasigna,200.0,mg,capsula,112.0,L01,1.0,tasigna,nilotinib,1.0
18518,tasigna 150 mg caja con 120 capsulas,57624.0,20/07/2023 19:54,farmalisto_mx,nilotinib,farmalisto méxico,Mexico,tasigna,150.0,mg,capsula,120.0,L01,1.0,tasigna,nilotinib,1.0
18521,tasigna 150mg cap caja con 120,65037.18,20/07/2023 19:54,fespecializadas,nilotinib,farmacias especializadas,Mexico,tasigna,150.0,mg,capsula,120.0,L01,1.0,tasigna,nilotinib,1.0
18522,tasigna 200mg cap caja con 120,78119.42,20/07/2023 19:54,fespecializadas,nilotinib,farmacias especializadas,Mexico,tasigna,200.0,mg,capsula,120.0,L01,1.0,tasigna,nilotinib,1.0
18523,tasigna 200mg cap caja con 28,21648.95,20/07/2023 19:54,fespecializadas,nilotinib,farmacias especializadas,Mexico,tasigna,200.0,mg,capsula,28.0,L01,1.0,tasigna,nilotinib,1.0
18524,tasigna 200 mg cap 4 s,1748.75,20/07/2023 19:57,pharmeasy,nilotinib,pharmeasy,India,tasigna,200.0,mg,capsula,4.0,L01,1.0,tasigna,nilotinib,1.0
18525,tasigna 150 mg capsula 4,1728.17,20/07/2023 19:57,pharmeasy,nilotinib,pharmeasy,India,tasigna,150.0,mg,capsula,4.0,L01,1.0,tasigna,nilotinib,1.0
18534,tasigna,21608.25,20/07/2023 19:57,medicinpriser,nilotinib,medicinpriser,Dinamarca,tasigna,50.0,mg,ampolleta,120.0,L01,1.0,tasigna,nilotinib,1.0
18535,tasigna,60426.78,20/07/2023 19:57,medicinpriser,nilotinib,medicinpriser,Dinamarca,tasigna,150.0,mg,ampolleta,112.0,L01,1.0,tasigna,nilotinib,1.0
18536,tasigna,73719.27,20/07/2023 19:57,medicinpriser,nilotinib,medicinpriser,Dinamarca,tasigna,200.0,mg,,112.0,L01,1.0,tasigna,nilotinib,1.0
18537,tasigna 200 mg cap dura ct bl al plas pvcpvdc trans x 112,78140.69,20/07/2023 19:57,avisa,nilotinib,agencia nacional de vigilancia sanitaria brasil,Brasil,tasigna,200.0,mg,capsula,112.0,L01,1.0,tasigna,nilotinib,1.0
18538,tasigna 150 mg cap dura ct bl al plas pvcpvdc trans x 120,62791.63,20/07/2023 19:57,avisa,nilotinib,agencia nacional de vigilancia sanitaria brasil,Brasil,tasigna,150.0,mg,capsula,120.0,L01,1.0,tasigna,nilotinib,1.0
18539,tasigna 200mg con 112 capsulas,72919.44,20/07/2023 19:57,araujo,nilotinib,farmacias araujo,Brasil,tasigna,200.0,mg,capsula,112.0,L01,1.0,tasigna,nilotinib,1.0
18541,tasigna caps 200mgcap blistx112 pvcpvdcal en caja de carton pvcpvdcal en caja de carton,52270.7,20/07/2023 19:57,minsalgr,nilotinib,ministerio salud grecia,Grecia,tasigna caps,200.0,mg,capsula,112.0,L01,1.0,tasigna,nilotinib,0.9166666666666667
18542,tasigna,74552.1,20/07/2023 19:58,zva,nilotinib,agencia de medicamentos de letonia,Letonia,tasigna,200.0,mg,capsula,,L01,1.0,tasigna,nilotinib,1.0
18543,ofev 100 mg caja con 60 capsulas,67900.0,20/07/2023 19:58,farmalisto_mx,nintedanib,farmalisto méxico,Mexico,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18544,vargatef 100 mg con 120 capsulas,73497.0,20/07/2023 19:58,farmalisto_mx,nintedanib,farmalisto méxico,Mexico,vargatef,100.0,mg,capsula,120.0,L01,1.0,vargatef,nintedanib,1.0
18545,ofev 150 mg caja con 60 capsulas,69800.0,20/07/2023 19:58,farmalisto_mx,nintedanib,farmalisto méxico,Mexico,ofev,150.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18549,ofev 100mg cap caja con 60,71678.96,20/07/2023 19:58,fespecializadas,nintedanib,farmacias especializadas,Mexico,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18550,ofev 150mg cap caja con 60,72740.98,20/07/2023 19:58,fespecializadas,nintedanib,farmacias especializadas,Mexico,ofev,150.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18551,vargatef 100mg cap caja con 120,80805.68,20/07/2023 19:58,fespecializadas,nintedanib,farmacias especializadas,Mexico,vargatef,100.0,mg,capsula,120.0,L01,1.0,vargatef,nintedanib,1.0
18552,vargatef 150mg caja con 60,71923.17,20/07/2023 19:58,fespecializadas,nintedanib,farmacias especializadas,Mexico,vargatef,150.0,mg,,60.0,L01,1.0,vargatef,nintedanib,1.0
18562,ofev,14605.31,20/07/2023 20:01,pchecker,nintedanib,canadianpharmacystore.com,Canada,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18563,ofev,34635.21,20/07/2023 20:01,pchecker,nintedanib,canadianpharmacystore.com,Canada,ofev,100.0,mg,capsula,180.0,L01,1.0,ofev,nintedanib,1.0
18564,ofev,37061.2,20/07/2023 20:01,pchecker,nintedanib,canadianprescriptiondrugstore.com/,Canada,ofev,100.0,mg,QTY,60.0,L01,1.0,ofev,nintedanib,1.0
18565,ofev,14447.97,20/07/2023 20:01,pchecker,nintedanib,discountcanadadrugs.com/,Canada,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18566,ofev,34394.82,20/07/2023 20:01,pchecker,nintedanib,discountcanadadrugs.com/,Canada,ofev,100.0,mg,capsula,180.0,L01,1.0,ofev,nintedanib,1.0
18567,ofev,16836.4,20/07/2023 20:01,pchecker,nintedanib,liferxpharmacy.com/,Canada,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18568,ofev,30305.45,20/07/2023 20:01,pchecker,nintedanib,liferxpharmacy.com/,Canada,ofev,100.0,mg,capsula,120.0,L01,1.0,ofev,nintedanib,1.0
18569,ofev,16881.88,20/07/2023 20:01,pchecker,nintedanib,medsengage.com,Canada,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18570,ofev,30387.32,20/07/2023 20:01,pchecker,nintedanib,medsengage.com,Canada,ofev,100.0,mg,capsula,120.0,L01,1.0,ofev,nintedanib,1.0
18571,ofev,18656.44,20/07/2023 20:01,pchecker,nintedanib,offshorecheapmeds.com,Canada,ofev,100.0,mg,capsula,120.0,L01,1.0,ofev,nintedanib,1.0
18572,ofev,33581.66,20/07/2023 20:01,pchecker,nintedanib,offshorecheapmeds.com,Canada,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18573,ofev,20198.35,20/07/2023 20:01,pchecker,nintedanib,pricepropharmacy.com/,Canada,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18574,ofev 100mg caja con 60 capsulas,26405.24,20/07/2023 20:01,audifarma,nintedanib,audifarma,Colombia,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18575,ofev 150mg caja con 60 capsulas,39607.87,20/07/2023 20:01,audifarma,nintedanib,audifarma,Colombia,ofev,150.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18586,ofev,46212.19,20/07/2023 20:02,medicinpriser,nintedanib,medicinpriser,Dinamarca,ofev,100.0,mg,ampolleta,60.0,L01,1.0,ofev,nintedanib,1.0
18587,ofev,54759.88,20/07/2023 20:02,medicinpriser,nintedanib,medicinpriser,Dinamarca,ofev,150.0,mg,ampolleta,60.0,L01,1.0,ofev,nintedanib,1.0
18588,ofev 100 mg cap mole ct bl al al x 60,40505.55,20/07/2023 20:02,avisa,nintedanib,agencia nacional de vigilancia sanitaria brasil,Brasil,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18589,ofev 150 mg cap mole ct bl al al x 60,81011.17,20/07/2023 20:02,avisa,nintedanib,agencia nacional de vigilancia sanitaria brasil,Brasil,ofev,150.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18596,ofev 150 mg con 60 cï¿½psulas bland,75234.39,20/07/2023 20:03,araujo,nintedanib,farmacias araujo,Brasil,ofev,150.0,mg,,60.0,L01,1.0,ofev,nintedanib,1.0
18597,ofev 100mg con 60 capsulas,40505.55,20/07/2023 20:03,araujo,nintedanib,farmacias araujo,Brasil,ofev,100.0,mg,capsula,60.0,L01,1.0,ofev,nintedanib,1.0
18598,ofev soft.caps 100mgcap btx60x1 capsula en blisters monodosis perforados aluminioaluminio,20670.36,20/07/2023 20:03,minsalgr,nintedanib,ministerio salud grecia,Grecia,ofev soft.caps,100.0,mg,capsula,1.0,L01,1.0,ofev,nintedanib,0.8571428571428571
18599,ofev soft.caps 150mgcap btx60x1 capsula en blisters monodosis perforados aluminioaluminio,39138.04,20/07/2023 20:03,minsalgr,nintedanib,ministerio salud grecia,Grecia,ofev soft.caps,150.0,mg,capsula,1.0,L01,1.0,ofev,nintedanib,0.8571428571428571
18600,vargatef soft.caps 100mgcap btx120 capsulas en blisters aluminioaluminio,39826.55,20/07/2023 20:03,minsalgr,nintedanib,ministerio salud grecia,Grecia,vargatef soft.caps,100.0,mg,capsula,120.0,L01,1.0,vargatef,nintedanib,0.888888888888889
18601,vargatef soft.caps 150mgcap btx60 capsulas en blisters aluminioaluminio,39826.55,20/07/2023 20:03,minsalgr,nintedanib,ministerio salud grecia,Grecia,vargatef soft.caps,150.0,mg,capsula,60.0,L01,1.0,vargatef,nintedanib,0.888888888888889
18602,ofev,45479.28,20/07/2023 20:03,zva,nintedanib,agencia de medicamentos de letonia,Letonia,ofev,100.0,mg,capsula,,L01,1.0,ofev,nintedanib,1.0
18603,ofev,45479.28,20/07/2023 20:03,zva,nintedanib,agencia de medicamentos de letonia,Letonia,ofev,150.0,mg,capsula,,L01,1.0,ofev,nintedanib,1.0
18604,vargatef,22775.58,20/07/2023 20:03,zva,nintedanib,agencia de medicamentos de letonia,Letonia,vargatef,100.0,mg,capsula,,L01,1.0,vargatef,nintedanib,1.0
18605,vargatef,45479.28,20/07/2023 20:03,zva,nintedanib,agencia de medicamentos de letonia,Letonia,vargatef,100.0,mg,capsula,,L01,1.0,vargatef,nintedanib,1.0
18606,vargatef,45479.28,20/07/2023 20:03,zva,nintedanib,agencia de medicamentos de letonia,Letonia,vargatef,150.0,mg,capsula,,L01,1.0,vargatef,nintedanib,1.0
18607,opdivo solucion inyectable 100 mg 10 ml frasco ampula  rx3,44999.0,20/07/2023 20:04,farmalisto_mx,nivolumab,farmalisto méxico,Mexico,opdivo solucion inyectable,100.0,mg,inyeccion,3.0,L01,1.0,opdivo,nivolumab,0.8461538461538461
18608,opdivo inyectable 40 mg4 ml caja con 1 frasco ampula  rx3,17999.0,20/07/2023 20:04,farmalisto_mx,nivolumab,farmalisto méxico,Mexico,opdivo inyectable,4.0,ml,inyeccion,1.0,L01,1.0,opdivo,nivolumab,0.8705882352941177
18609,opdivo 100mg10ml fam caja con 1,45298.0,20/07/2023 20:04,fespecializadas,nivolumab,farmacias especializadas,Mexico,opdivo,10.0,ml,,1.0,L01,1.0,opdivo,nivolumab,1.0
18610,opdivo 40mg4ml fam caja con 1,18116.0,20/07/2023 20:04,fespecializadas,nivolumab,farmacias especializadas,Mexico,opdivo,4.0,ml,,1.0,L01,1.0,opdivo,nivolumab,1.0
18621,opdivo,11901.2,20/07/2023 20:07,medicinpriser,nivolumab,medicinpriser,Dinamarca,opdivo,40.0,mg,,1.0,L01,1.0,opdivo,nivolumab,1.0
18622,opdivo,29501.24,20/07/2023 20:07,medicinpriser,nivolumab,medicinpriser,Dinamarca,opdivo,100.0,mg,,1.0,L01,1.0,opdivo,nivolumab,1.0
18623,opdivo,35393.14,20/07/2023 20:07,medicinpriser,nivolumab,medicinpriser,Dinamarca,opdivo,120.0,mg,,1.0,L01,1.0,opdivo,nivolumab,1.0
18624,opdivo,70743.56,20/07/2023 20:07,medicinpriser,nivolumab,medicinpriser,Dinamarca,opdivo,240.0,mg,,1.0,L01,1.0,opdivo,nivolumab,1.0
18626,opdivo cs.sol.in 10mgml bt x 1 vial x 10 ml,19819.1,20/07/2023 20:08,minsalgr,nivolumab,ministerio salud grecia,Grecia,opdivo cs.sol.in,10.0,ml,solucion,1.0,L01,1.0,opdivo,nivolumab,0.875
18627,opdivo cs.sol.in 10mgml bt x 1 vial x 12 ml,24279.6,20/07/2023 20:08,minsalgr,nivolumab,ministerio salud grecia,Grecia,opdivo cs.sol.in,12.0,ml,solucion,1.0,L01,1.0,opdivo,nivolumab,0.875
18628,opdivo cs.sol.in 10mgml bt x 1 vial x 24 ml,46744.14,20/07/2023 20:08,minsalgr,nivolumab,ministerio salud grecia,Grecia,opdivo cs.sol.in,24.0,ml,solucion,1.0,L01,1.0,opdivo,nivolumab,0.875
18629,opdivo cs.sol.in 10mgml bt x 1 vial x 4 ml,8286.7,20/07/2023 20:08,minsalgr,nivolumab,ministerio salud grecia,Grecia,opdivo cs.sol.in,4.0,ml,solucion,1.0,L01,1.0,opdivo,nivolumab,0.875
18630,opdivo,33054.41,20/07/2023 20:08,zva,nivolumab,agencia de medicamentos de letonia,Letonia,opdivo,10.0,mg,solucion,,L01,1.0,opdivo,nivolumab,1.0
18631,opdivo,73083.04,20/07/2023 20:08,zva,nivolumab,agencia de medicamentos de letonia,Letonia,opdivo,10.0,mg,solucion,,L01,1.0,opdivo,nivolumab,1.0
18656,gazyva solucion inyectable 25 mg.,96000.0,20/07/2023 20:14,farmalisto_mx,obinutuzumab,farmalisto méxico,Mexico,gazyva solucion inyectable,25.0,mg,inyeccion,,L01,1.0,gazyva,obinutuzumab,0.8461538461538461
18658,gazyva 25 mgml 1 fam caja con 40 ml,104222.0,20/07/2023 20:14,fespecializadas,obinutuzumab,farmacias especializadas,Mexico,gazyva,40.0,ml,,1.0,L01,1.0,gazyva,obinutuzumab,1.0
18659,gazyva 1000mg40ml caja con 1 vial,29442.9,20/07/2023 20:18,audifarma,obinutuzumab,audifarma,Colombia,gazyva,40.0,ml,,1.0,L01,1.0,gazyva,obinutuzumab,1.0
18670,gazyvaro,80327.11,20/07/2023 20:19,medicinpriser,obinutuzumab,medicinpriser,Dinamarca,gazyvaro,1000.0,mg,,1.0,L01,1.0,gazyva,obinutuzumab,0.95
18671,gazyvaro cs.sol.in 1000mg40ml btx1 vial x40ml,51053.36,20/07/2023 20:19,minsalgr,obinutuzumab,ministerio salud grecia,Grecia,gazyvaro cs.sol.in,40.0,ml,solucion,1.0,L01,1.0,gazyva,obinutuzumab,0.8666666666666666
18672,gazyvaro,76383.31,20/07/2023 20:20,zva,obinutuzumab,agencia de medicamentos de letonia,Letonia,gazyvaro,1000.0,mg,solucion,,L01,1.0,gazyva,obinutuzumab,0.95
18673,lynparza 150 mg caja con 56 tabletas,64440.0,20/07/2023 20:20,farmalisto_mx,olaparib,farmalisto méxico,Mexico,lynparza,150.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,1.0
18676,lynparza 100 mg tab caja con 56,67115.99,20/07/2023 20:21,fespecializadas,olaparib,farmacias especializadas,Mexico,lynparza,100.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,1.0
18677,lynparza 150 mg tab caja con 56,67324.84,20/07/2023 20:21,fespecializadas,olaparib,farmacias especializadas,Mexico,lynparza,150.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,1.0
18678,lynparza,77609.35,20/07/2023 20:23,pchecker,olaparib,canadianpharmacystore.com,Canada,lynparza,100.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,1.0
18679,lynparza,230318.34,20/07/2023 20:23,pchecker,olaparib,canadianpharmacystore.com,Canada,lynparza,100.0,mg,tableta,168.0,L01,1.0,lynparza,olaparib,1.0
18680,lynparza,77390.02,20/07/2023 20:23,pchecker,olaparib,discountcanadadrugs.com/,Canada,lynparza,100.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,1.0
18681,lynparza,230031.46,20/07/2023 20:23,pchecker,olaparib,discountcanadadrugs.com/,Canada,lynparza,100.0,mg,tableta,168.0,L01,1.0,lynparza,olaparib,1.0
18682,lynparza,78974.05,20/07/2023 20:23,pchecker,olaparib,pricepropharmacy.com/,Canada,lynparza,100.0,mg,tableta,60.0,L01,1.0,lynparza,olaparib,1.0
18683,lynparza,231969.42,20/07/2023 20:23,pchecker,olaparib,pricepropharmacy.com/,Canada,lynparza,100.0,mg,tableta,180.0,L01,1.0,lynparza,olaparib,1.0
18684,lynparza 100 mg  tableta caja x 112 uds,60837.68,20/07/2023 20:23,audifarma,olaparib,audifarma,Colombia,lynparza,100.0,mg,tableta,112.0,L01,1.0,lynparza,olaparib,1.0
18685,lynparza 150 mg  tableta caja x 112 uds,105620.98,20/07/2023 20:23,audifarma,olaparib,audifarma,Colombia,lynparza,150.0,mg,tableta,112.0,L01,1.0,lynparza,olaparib,1.0
18696,lynparza,53048.31,20/07/2023 20:24,medicinpriser,olaparib,medicinpriser,Dinamarca,lynparza,100.0,mg,ampolleta,56.0,L01,1.0,lynparza,olaparib,1.0
18697,lynparza,53070.89,20/07/2023 20:24,medicinpriser,olaparib,medicinpriser,Dinamarca,lynparza,150.0,mg,ampolleta,56.0,L01,1.0,lynparza,olaparib,1.0
18698,lynparza 50 mg cap dura ct fr plas opc x 448,119788.66,20/07/2023 20:24,avisa,olaparib,agencia nacional de vigilancia sanitaria brasil,Brasil,lynparza,50.0,mg,capsula,448.0,L01,1.0,lynparza,olaparib,1.0
18699,lynparza comprimidos 100 mg com rev ct bl al al pvc x 56,67214.93,20/07/2023 20:24,avisa,olaparib,agencia nacional de vigilancia sanitaria brasil,Brasil,lynparza comprimidos,100.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,0.88
18700,lynparza comprimidos 150 mg com rev ct bl al al pvc x 56,67214.93,20/07/2023 20:24,avisa,olaparib,agencia nacional de vigilancia sanitaria brasil,Brasil,lynparza comprimidos,150.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,0.88
18701,lynparza 150mg con 56 pastillas,67214.93,20/07/2023 20:24,araujo,olaparib,farmacias araujo,Brasil,lynparza,150.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,1.0
18702,lynparza 100mg con 56 pastillas,67214.93,20/07/2023 20:24,araujo,olaparib,farmacias araujo,Brasil,lynparza,100.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,1.0
18703,lynparza 50mg con 448 cï¿½psul,129436.97,20/07/2023 20:24,araujo,olaparib,farmacias araujo,Brasil,lynparza,50.0,mg,,448.0,L01,1.0,lynparza,olaparib,1.0
18704,lynparza f.c.tab 100mgtab btx56 en alualu blister,44578.33,20/07/2023 20:25,minsalgr,olaparib,ministerio salud grecia,Grecia,lynparza f.c.tab,100.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,0.9
18705,lynparza f.c.tab 150mgtab btx56 en alualu blister,44818.44,20/07/2023 20:25,minsalgr,olaparib,ministerio salud grecia,Grecia,lynparza f.c.tab,150.0,mg,tableta,56.0,L01,1.0,lynparza,olaparib,0.9
18706,lynparza,56351.58,20/07/2023 20:25,zva,olaparib,agencia de medicamentos de letonia,Letonia,lynparza,100.0,mg,tableta,,L01,1.0,lynparza,olaparib,1.0
18707,lynparza,56351.58,20/07/2023 20:25,zva,olaparib,agencia de medicamentos de letonia,Letonia,lynparza,150.0,mg,tableta,,L01,1.0,lynparza,olaparib,1.0
18708,tagrisso 80 mg caja con 30 tabletas,169613.0,20/07/2023 20:25,farmalisto_mx,osimertinib,farmalisto méxico,Mexico,tagrisso,80.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18710,tagrisso 80mg tab caja con 30,172614.5,20/07/2023 20:26,fespecializadas,osimertinib,farmacias especializadas,Mexico,tagrisso,80.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18711,tagrisso 80 mg tableta caja x 30 uds,122097.85,20/07/2023 20:28,audifarma,osimertinib,audifarma,Colombia,tagrisso,80.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18712,tagrisso 40 mg  tableta caja x 30 uds,53021.73,20/07/2023 20:28,audifarma,osimertinib,audifarma,Colombia,tagrisso,40.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18714,tagrisso 40 mg tableta 10 no s,41660.74,20/07/2023 20:29,pharmeasy,osimertinib,pharmeasy,India,tagrisso,40.0,mg,tableta,10.0,L01,1.0,tagrisso,osimertinib,1.0
18723,tagrisso,133395.55,20/07/2023 20:29,medicinpriser,osimertinib,medicinpriser,Dinamarca,tagrisso,40.0,mg,ampolleta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18724,tagrisso,133395.55,20/07/2023 20:29,medicinpriser,osimertinib,medicinpriser,Dinamarca,tagrisso,80.0,mg,ampolleta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18725,tagrisso 40 mg com rev ct bl al al x 30,149120.08,20/07/2023 20:29,avisa,osimertinib,agencia nacional de vigilancia sanitaria brasil,Brasil,tagrisso,40.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18726,tagrisso 80 mg com rev ct bl al al x 30,149120.08,20/07/2023 20:29,avisa,osimertinib,agencia nacional de vigilancia sanitaria brasil,Brasil,tagrisso,80.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18727,tagrisso 80mg con 30 pastillas,149120.08,20/07/2023 20:29,araujo,osimertinib,farmacias araujo,Brasil,tagrisso,80.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,1.0
18728,tagrisso f.c.tab 40mgtab 30 comprimidos en blisters perforados  alulu,96953.38,20/07/2023 20:30,minsalgr,osimertinib,ministerio salud grecia,Grecia,tagrisso f.c.tab,40.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,0.9
18729,tagrisso f.c.tab 80mgtab 30 comprimidos en blisters perforados  alulu,96389.07,20/07/2023 20:30,minsalgr,osimertinib,ministerio salud grecia,Grecia,tagrisso f.c.tab,80.0,mg,tableta,30.0,L01,1.0,tagrisso,osimertinib,0.9
18730,tagrisso,134713.47,20/07/2023 20:30,zva,osimertinib,agencia de medicamentos de letonia,Letonia,tagrisso,80.0,mg,tableta,,L01,1.0,tagrisso,osimertinib,1.0
18749,oxiplat 50mg iny.,497.76,20/07/2023 20:34,pharmeasy,oxaliplatino,pharmeasy,India,oxiplat,50.0,mg,inyeccion,,L01,1.0,oxaliplatino,oxaliplatino,0.8126984126984127
18753,oxitan 100mg inyeccion 20ml,968.08,20/07/2023 20:34,pharmeasy,oxaliplatino,pharmeasy,India,oxitan,100.0,mg,inyeccion,,L01,1.0,oxaliplatino,oxaliplatino,0.8222222222222222
18754,oxitan 100mg inyeccion 50ml,972.16,20/07/2023 20:34,pharmeasy,oxaliplatino,pharmeasy,India,oxitan,100.0,mg,inyeccion,,L01,1.0,oxaliplatino,oxaliplatino,0.8222222222222222
18757,oxiplat 100 mg inyeccion 1 ml,945.25,20/07/2023 20:34,pharmeasy,oxaliplatino,pharmeasy,India,oxiplat,100.0,mg,inyeccion,,L01,1.0,oxaliplatino,oxaliplatino,0.8126984126984127
18758,oxaliplatin accord,532.7,20/07/2023 20:35,medicinpriser,oxaliplatino,medicinpriser,Dinamarca,oxaliplatin accord,5.0,mg/ml,,10.0,L01,1.0,oxaliplatino,oxaliplatino,0.9333333333333333
18759,oxaliplatin accord,853.9,20/07/2023 20:35,medicinpriser,oxaliplatino,medicinpriser,Dinamarca,oxaliplatin accord,5.0,mg/ml,,20.0,L01,1.0,oxaliplatino,oxaliplatino,0.9333333333333333
18760,oxaliplatin accord,1665.09,20/07/2023 20:35,medicinpriser,oxaliplatino,medicinpriser,Dinamarca,oxaliplatin accord,5.0,mg/ml,,40.0,L01,1.0,oxaliplatino,oxaliplatino,0.9333333333333333
18761,oxaliplatin fresenius kabi,181.77,20/07/2023 20:35,medicinpriser,oxaliplatino,medicinpriser,Dinamarca,oxaliplatin fresenius kabi,5.0,mg/ml,,10.0,L01,1.0,oxaliplatino,oxaliplatino,0.8679487179487179
18762,oxaliplatin fresenius kabi,275.1,20/07/2023 20:35,medicinpriser,oxaliplatino,medicinpriser,Dinamarca,oxaliplatin fresenius kabi,5.0,mg/ml,,20.0,L01,1.0,oxaliplatino,oxaliplatino,0.8679487179487179
