id,producto,precio,hora_consulta,farmacia_corto,busqueda,farmacia,pais,product_name,quantity,unit,presentacion,num_prod,atc,coincidencia
19090,pioglit 30 mg com ct bl al al x 15,354.61,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,pioglit,30.0,mg,tableta,15.0,A10,0
19091,pioglit 30 mg com ct bl al al x 30,824.48,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,pioglit,30.0,mg,tableta,30.0,A10,0
19092,pioglit 45 mg com ct bl al al x 30,1337.75,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,pioglit,45.0,mg,tableta,30.0,A10,0
19112,piotaz 15 mg com ct fr plas opc x 10,95.67,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,15.0,mg,tableta,10.0,A10,0
19113,piotaz 15 mg com ct fr plas opc x 15,143.45,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,15.0,mg,tableta,15.0,A10,0
19114,piotaz 15 mg com ct fr plas opc x 20,191.38,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,15.0,mg,tableta,20.0,A10,0
19115,piotaz 15 mg com ct fr plas opc x 30,1064.98,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,15.0,mg,tableta,30.0,A10,0
19116,piotaz 30 mg com ct fr plas opc x 10,127.59,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,30.0,mg,tableta,10.0,A10,0
19117,piotaz 30 mg com ct fr plas opc x 15,191.41,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,30.0,mg,tableta,15.0,A10,0
19118,piotaz 30 mg com ct fr plas opc x 20,255.24,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,30.0,mg,tableta,20.0,A10,0
19119,piotaz 30 mg com ct fr plas opc x 30,1314.03,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,30.0,mg,tableta,30.0,A10,0
19120,piotaz 45 mg com ct fr plas opc x 10,223.47,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,45.0,mg,tableta,10.0,A10,0
19121,piotaz 45 mg com ct fr plas opc x 15,1065.51,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,45.0,mg,tableta,15.0,A10,0
19122,piotaz 45 mg com ct fr plas opc x 20,446.97,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,45.0,mg,tableta,20.0,A10,0
19123,piotaz 45 mg com ct fr plas opc x 30,670.4,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,piotaz,45.0,mg,tableta,30.0,A10,0
19124,nesina pio 250  150 mg com rev ct bl al al x 30,852.77,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,150.0,mg,tableta,250.0,A10,0
19125,nesina pio 250  300 mg com rev ct bl al al x 10,284.3,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,300.0,mg,tableta,250.0,A10,0
19126,nesina pio 250  300 mg com rev ct bl al al x 30,852.77,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,300.0,mg,tableta,250.0,A10,0
19127,nesina pio 250  450 mg com rev ct bl al al x 30,1037.68,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,450.0,mg,tableta,250.0,A10,0
19143,aglitil 15 mg com ct fr plas opc x 10,95.67,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,15.0,mg,tableta,10.0,A10,0
19144,aglitil 15 mg com ct fr plas opc x 15,143.45,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,15.0,mg,tableta,15.0,A10,0
19145,aglitil 15 mg com ct fr plas opc x 20,191.38,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,15.0,mg,tableta,20.0,A10,0
19146,aglitil 15 mg com ct fr plas opc x 30,286.98,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,15.0,mg,tableta,30.0,A10,0
19147,aglitil 30 mg com ct fr plas opc x 10,127.59,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,30.0,mg,tableta,10.0,A10,0
19148,aglitil 30 mg com ct fr plas opc x 15,191.45,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,30.0,mg,tableta,15.0,A10,0
19149,aglitil 30 mg com ct fr plas opc x 20,255.24,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,30.0,mg,tableta,20.0,A10,0
19150,aglitil 30 mg com ct fr plas opc x 30,1269.1,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,30.0,mg,tableta,30.0,A10,0
19151,aglitil 45 mg com ct fr plas opc x 10,223.43,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,45.0,mg,tableta,10.0,A10,0
19152,aglitil 45 mg com ct fr plas opc x 15,335.15,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,45.0,mg,tableta,15.0,A10,0
19153,aglitil 45 mg com ct fr plas opc x 20,446.87,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,45.0,mg,tableta,20.0,A10,0
19154,aglitil 45 mg com ct fr plas opc x 30,670.33,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,aglitil,45.0,mg,tableta,30.0,A10,0
19191,nesina pio 250  150 mg com rev ct bl al al x 30,852.77,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,150.0,mg,tableta,250.0,A10,0
19192,nesina pio 250  300 mg com rev ct bl al al x 10,284.3,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,300.0,mg,tableta,250.0,A10,0
19193,nesina pio 250  300 mg com rev ct bl al al x 30,852.77,20/07/2023 21:21,avisa,pioglitazona,agencia nacional de vigilancia sanitaria brasil,Brasil,nesina pio,300.0,mg,tableta,250.0,A10,0
19194,stanglit 15mg 60 pastillas,376.46,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,stanglit,15.0,mg,tableta,60.0,A10,0
19195,nesin 25mg con 30 pastillas,425.72,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,nesin,25.0,mg,tableta,30.0,A10,0
19196,pioglitazone 30mg genï¿½rico ems 15 pastill,186.45,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,pioglitazone,30.0,mg,tableta,15.0,A10,0
19198,pioglitazone 45mg genï¿½rico ems 15 pastill,295.53,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,pioglitazone,45.0,mg,tableta,15.0,A10,0
19199,stanglit 30 mg 60 pastillas,491.52,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,stanglit,30.0,mg,tableta,60.0,A10,0
19200,stanglit 30 mg con 30 pastillas,316.64,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,stanglit,30.0,mg,tableta,30.0,A10,0
19201,stanglit 45mg con 30 pastillas,643.87,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,stanglit,45.0,mg,tableta,30.0,A10,0
19202,Piotaz 30mg con 30 pastillas,337.75,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,Piotaz,30.0,mg,tableta,30.0,A10,0
19203,stanglit 15 mg con 30 pastillas,249.79,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,stanglit,15.0,mg,tableta,30.0,A10,0
19204,nesin met 125mg 1000mg con 60 comprimidos recubiertos,467.94,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,nesin met,125.0,mg,tableta,60.0,A10,0
19205,nesina pio 25mg 15mg con 30 pastillas,714.25,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,nesina pio,25.0,mg,tableta,30.0,A10,0
19206,nesina pio 25mg 30mg con 30 pastillas,681.17,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,nesina pio,25.0,mg,tableta,30.0,A10,0
19207,nesina met 125mg 850mg con 60 pastillas,464.42,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,nesina met,125.0,mg,tableta,60.0,A10,0
19208,nesin 125mg con 30 comprimidos recubiertos,527.76,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,nesin,125.0,mg,tableta,30.0,A10,0
19209,kit 2 nesin 25mg con 30 pastillas,800.77,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,kit,25.0,mg,tableta,2.0,A10,0
19210,kit 2 nesin 125mg con 30 comprimidos recubiertos,1055.52,20/07/2023 21:22,araujo,pioglitazona,farmacias araujo,Brasil,kit,125.0,mg,tableta,2.0,A10,0
19211,actos tab 15mgtab btx28 blisters,177.92,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,actos tab,15.0,mg,tableta,28.0,A10,0
19212,actos tab 30mgtab btx28blisters,216.47,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,actos tab,30.0,mg,tableta,,A10,0
19213,actos tab 45mgtab btx28 tabs en blistersalualu en blistersalualu,340.22,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,actos tab,45.0,mg,tableta,28.0,A10,0
19214,competact f.c.tab 15850mgtab bt x 56 blist alualu blist alualu,415.45,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,competact f.c.tab,15850.0,mg,tableta,56.0,A10,0
19215,sahar tab 45mgtab btx28,220.99,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,sahar tab,45.0,mg,tableta,28.0,A10,0
19216,pioglitazonemetformingenepharm f.c.tab 15850mgtab btx56 tabs en blisters opaalpvcal,269.7,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,pioglitazonemetformingenepharm f.c.tab,15850.0,mg,tableta,56.0,A10,0
19217,pioglitazonemetformingenepharm f.c.tab 15850mgtab btx60 tabs en blisters opaalpvcal,280.23,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,pioglitazonemetformingenepharm f.c.tab,15850.0,mg,tableta,60.0,A10,0
19218,raglitan tab 15mgtab btx28 blister,115.48,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,raglitan tab,15.0,mg,tableta,28.0,A10,0
19223,zipion tab 15mgtab btx28,115.48,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,zipion tab,15.0,mg,tableta,28.0,A10,0
19224,zipion tab 30mgtab btx28,140.68,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,zipion tab,30.0,mg,tableta,28.0,A10,0
19225,zipion tab 45mgtab btx28,220.99,20/07/2023 21:22,minsalgr,pioglitazona,ministerio salud grecia,Grecia,zipion tab,45.0,mg,tableta,28.0,A10,0
19233,zipion comprimidos de 30 mg,252.21,20/07/2023 21:22,zva,pioglitazona,agencia de medicamentos de letonia,Letonia,zipion comprimidos de,30.0,mg,tableta,,A10,0
19236,apotinib 400mg tab 10s,555.59,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,apotinib,400.0,mg,tableta,10.0,L01,0
19237,mytinib 400mg tab 10 s,107.21,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,mytinib,400.0,mg,tableta,10.0,L01,0
19238,veenat 400 mg tira de 10 tabletas,409.49,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,veenat,400.0,mg,tableta,10.0,L01,0
19239,tableta de 400 mg de imanib,531.16,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,tableta de,400.0,mg,tableta,,L01,0
19240,celonib 400mg tableta,469.99,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,celonib,400.0,mg,tableta,,L01,0
19241,soranib 200mg frasco de 30 tabletas,468.35,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,soranib,200.0,mg,tableta,30.0,L01,0
19242,nintib 150 mg tira de 10 capsulas,192.4,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,nintib,150.0,mg,capsula,10.0,L01,0
19243,tableta de lupinib 400mg,444.74,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,tableta de lupinib,400.0,mg,tableta,,L01,0
19244,tableta de lortinib 100 mg,1625.62,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,tableta de lortinib,100.0,mg,tableta,,L01,0
19245,nintib 100 mg tira de 10 capsulas,156.18,20/07/2023 21:26,pharmeasy,ponatinib,pharmeasy,India,nintib,100.0,mg,capsula,10.0,L01,0
19272,tableta de 2 mg de pivasta,41.1,20/07/2023 21:32,pharmeasy,pravastatina,pharmeasy,India,tableta de,2.0,mg,tableta,,C10,0
19273,tableta de 4 mg de pivasta,59.25,20/07/2023 21:32,pharmeasy,pravastatina,pharmeasy,India,tableta de,4.0,mg,tableta,,C10,0
19274,tableta de 1 mg de pivasta,19.36,20/07/2023 21:32,pharmeasy,pravastatina,pharmeasy,India,tableta de,1.0,mg,tableta,,C10,0
19275,tableta de pivasta 4 mg 2,59.26,20/07/2023 21:32,pharmeasy,pravastatina,pharmeasy,India,tableta de pivasta,4.0,mg,tableta,2.0,C10,0
19276,tableta de 1 mg de pitava,18.52,20/07/2023 21:32,pharmeasy,pravastatina,pharmeasy,India,tableta de,1.0,mg,tableta,,C10,0
19277,tableta de 2 mg de pitava,30.87,20/07/2023 21:32,pharmeasy,pravastatina,pharmeasy,India,tableta de,2.0,mg,tableta,,C10,0
19279,tableta de 2 mg de pitastat,30.87,20/07/2023 21:32,pharmeasy,pravastatina,pharmeasy,India,tableta de,2.0,mg,tableta,,C10,0
19281,avastin tableta de 10 mg,10.28,20/07/2023 21:32,pharmeasy,pravastatina,pharmeasy,India,avastin tableta de,10.0,mg,tableta,,C10,0
19282,pravastatin sandoz,714.68,20/07/2023 21:32,medicinpriser,pravastatina,medicinpriser,Dinamarca,pravastatin sandoz,20.0,mg,ampolleta,100.0,C10,0
19283,pravastatin sandoz,515.7,20/07/2023 21:32,medicinpriser,pravastatina,medicinpriser,Dinamarca,pravastatin sandoz,40.0,mg,ampolleta,100.0,C10,0
19284,pravastatin stada,201.05,20/07/2023 21:32,medicinpriser,pravastatina,medicinpriser,Dinamarca,pravastatin stada,40.0,mg,ampolleta,100.0,C10,0
19285,pravastatinnatrium teva,373.7,20/07/2023 21:32,medicinpriser,pravastatina,medicinpriser,Dinamarca,pravastatinnatrium teva,20.0,mg,ampolleta,100.0,C10,0
19286,pravastatinnatrium teva,183.37,20/07/2023 21:32,medicinpriser,pravastatina,medicinpriser,Dinamarca,pravastatinnatrium teva,40.0,mg,ampolleta,100.0,C10,0
19296,maxudin tab 20mgtab btx14 blist 1x14,72.03,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,maxudin tab,20.0,mg,tableta,14.0,C10,0
19297,maxudin tab 40mgtab btx14 blist1x14,124.13,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,maxudin tab,40.0,mg,tableta,14.0,C10,0
19298,pravalong tab 20mgtab btx14 blist 2x7,60.18,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravalong tab,20.0,mg,tableta,14.0,C10,0
19299,pravalong tab 20mgtab btx28 blist 4x7,99.3,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravalong tab,20.0,mg,tableta,28.0,C10,0
19300,pravalong tab 40mgtab btx14 blist 2x7,80.5,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravalong tab,40.0,mg,tableta,14.0,C10,0
19301,pravalong tab 40mgtab btx28 blist 4x7,161.37,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravalong tab,40.0,mg,tableta,28.0,C10,0
19302,astochol tab 40mgtab btx30 blist 3x10,166.82,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,astochol tab,40.0,mg,tableta,30.0,C10,0
19303,pravin tab 40mgtab btx30blist3x10,166.82,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravin tab,40.0,mg,tableta,30.0,C10,0
19304,pravafenix tapones 40160mgtap botella hdpe x30,300.92,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravafenix tapones,40160.0,mg,,30.0,C10,0
19305,pravalip tab 20mgtab btx28 blist 2x14,99.3,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravalip tab,20.0,mg,tableta,28.0,C10,0
19306,pravalip tab 40mgtab btx28 blist 2x14,155.72,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravalip tab,40.0,mg,tableta,28.0,C10,0
19307,sosmin tab 40mgtab bt x 28 blist 4x7,155.72,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,sosmin tab,40.0,mg,tableta,28.0,C10,0
19308,lipoprav tab 40mgtab btx14 blist1x14,80.5,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,lipoprav tab,40.0,mg,tableta,14.0,C10,0
19309,lipoprav tab 40mgtab btx30 blist3x10,151.77,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,lipoprav tab,40.0,mg,tableta,30.0,C10,0
19310,pravanox tab 40mgtab btx30 blist3x10,166.82,20/07/2023 21:33,minsalgr,pravastatina,ministerio salud grecia,Grecia,pravanox tab,40.0,mg,tableta,30.0,C10,0
19327,rytmonor 150mg caja x 30 tabletas,747.04,20/07/2023 21:37,cruzverde,propafenona,cruz verde,Colombia,rytmonor,150.0,mg,tableta,30.0,C01,0
19328,propafen 150 mg tableta recubierta,219.17,20/07/2023 21:37,colsubsidio,propafenona,droguerías colsubsidio,Colombia,propafen,150.0,mg,tableta,30.0,C01,0
19329,rytmonorm 150 mg tableta recubierta,711.35,20/07/2023 21:37,colsubsidio,propafenona,droguerías colsubsidio,Colombia,rytmonorm,150.0,mg,tableta,30.0,C01,0
19330,pastilla pradil 150mg,71.42,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,pastilla pradil,150.0,mg,tableta,,C01,0
19331,tableta de provanol 20mg,6.57,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,tableta de provanol,20.0,mg,tableta,,C01,0
19332,propanal 20mg tab 10s,5.97,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,propanal,20.0,mg,tableta,10.0,C01,0
19333,provanol plus tableta de 10 mg,35.19,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,provanol plus tableta de,10.0,mg,tableta,,C01,0
19334,profentol 725mg tableta,1.44,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,profentol,725.0,mg,tableta,,C01,0
19335,gotas oftalmicas de propina 5ml,12.14,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,gotas oftalmicas de propina,5.0,ml,gotas,,C01,0
19336,tableta progene 25mg,5.56,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,tableta progene,25.0,mg,tableta,,C01,0
19337,prop 10mg tableta,2.68,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,prop,10.0,mg,tableta,,C01,0
19338,pastilla ponol 40mg,6.17,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,pastilla ponol,40.0,mg,tableta,,C01,0
19339,provanol 10 mg tira de 10 tabletas,3.02,20/07/2023 21:37,pharmeasy,propafenona,pharmeasy,India,provanol,10.0,mg,tableta,10.0,C01,0
19340,vatis 150mg com rev ct bl al plas amb x 15,86.1,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,150.0,mg,tableta,15.0,C01,0
19341,vatis 150mg com rev ct bl al plas amb x 30,121.81,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,150.0,mg,tableta,30.0,C01,0
19342,vatis 150mg com rev ct bl al plas amb x 60,243.84,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,150.0,mg,tableta,60.0,C01,0
19343,vatis 150mg com rev ct bl al plas amb x 90,365.69,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,150.0,mg,tableta,90.0,C01,0
19344,vatis 300 mg com rev ct bl al plas amb x 15,121.85,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,300.0,mg,tableta,15.0,C01,0
19345,vatis 300 mg com rev ct bl al plas amb x 30,243.74,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,300.0,mg,tableta,30.0,C01,0
19346,vatis 300 mg com rev ct bl al plas amb x 60,487.44,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,300.0,mg,tableta,60.0,C01,0
19347,vatis 300 mg com rev ct bl al plas amb x 90,731.21,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,300.0,mg,tableta,90.0,C01,0
19348,vatis 300 mg com rev ct bl al plas amb x 10,81.25,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,vatis,300.0,mg,tableta,10.0,C01,0
19351,tunta 300 mg com rev ct bl al plas amb x 10,93.6,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,tunta,300.0,mg,tableta,10.0,C01,0
19352,tunta 300 mg com rev ct bl al plas amb x 30,280.93,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,tunta,300.0,mg,tableta,30.0,C01,0
19353,ritmonorm 300 mg com rev ct bl al plas opc x 30,405.49,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,ritmonorm,300.0,mg,tableta,30.0,C01,0
19354,ritmonorm 300 mg com rev ct bl al plas opc x 10,135.04,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,ritmonorm,300.0,mg,tableta,10.0,C01,0
19355,ritmonorm 300 mg com rev ct bl al plas opc x 60,811.08,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,ritmonorm,300.0,mg,tableta,60.0,C01,0
19358,fanorm 300 mg com rev ct bl al plas opc x 30,323.36,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,fanorm,300.0,mg,tableta,30.0,C01,0
19359,fanorm 300 mg com rev ct bl al plas opc x 10,107.85,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,fanorm,300.0,mg,tableta,10.0,C01,0
19360,fanorm 300 mg com rev ct bl al plas opc x 60,646.72,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,fanorm,300.0,mg,tableta,60.0,C01,0
19361,sintomatic 300 mg com rev ct bl al plas amb x 10,124.0,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,sintomatic,300.0,mg,tableta,10.0,C01,0
19362,sintomatic 300 mg com rev ct bl al plas amb x 30,371.88,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,sintomatic,300.0,mg,tableta,30.0,C01,0
19363,sintomatic 300 mg com rev ct bl al plas amb x 60,743.8,20/07/2023 21:38,avisa,propafenona,agencia nacional de vigilancia sanitaria brasil,Brasil,sintomatic,300.0,mg,tableta,60.0,C01,0
19379,propafenone 300mg genï¿½rico prati con 30 pastill,109.04,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,propafenone,300.0,mg,tableta,30.0,C01,0
19380,ritmonorm 300mg con 60 pastillas,989.12,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,ritmonorm,300.0,mg,tableta,60.0,C01,0
19381,propafenone 300mg genï¿½rico prati con 60 pastill,218.12,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,propafenone,300.0,mg,tableta,60.0,C01,0
19382,vatis 150mg con 60 pastillas,246.27,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,vatis,150.0,mg,tableta,60.0,C01,0
19383,vatis 150mg con 90 pastillas,379.98,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,vatis,150.0,mg,tableta,90.0,C01,0
19384,vatis 300mg con 60 pastillas,446.83,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,vatis,300.0,mg,tableta,60.0,C01,0
19385,ritmonorm 300 mg con 30 pastillas,494.51,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,ritmonorm,300.0,mg,tableta,30.0,C01,0
19386,vatis 300mg con 90 pastillas,668.5,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,vatis,300.0,mg,tableta,90.0,C01,0
19388,tunta 300mg con 30 pastillas,284.97,20/07/2023 21:38,araujo,propafenona,farmacias araujo,Brasil,tunta,300.0,mg,tableta,30.0,C01,0
19389,rhythmonorm f.c.tab 150mgtab btx50,101.56,20/07/2023 21:38,minsalgr,propafenona,ministerio salud grecia,Grecia,rhythmonorm f.c.tab,150.0,mg,tableta,50.0,C01,0
19390,rhythmonorm f.c.tab 300mgtab btx50,196.72,20/07/2023 21:38,minsalgr,propafenona,ministerio salud grecia,Grecia,rhythmonorm f.c.tab,300.0,mg,tableta,50.0,C01,0
19391,rythmonorm sr pr.cap 225mgcap btx60 blist 6x10,275.71,20/07/2023 21:38,minsalgr,propafenona,ministerio salud grecia,Grecia,rythmonorm sr pr.cap,225.0,mg,capsula,60.0,C01,0
19392,rythmonorm sr pr.cap 325mgcap btx60 blist 6x10,320.48,20/07/2023 21:38,minsalgr,propafenona,ministerio salud grecia,Grecia,rythmonorm sr pr.cap,325.0,mg,capsula,60.0,C01,0
19393,rythmonorm sr pr.cap 425mgcap btx60 blist 6x10,526.79,20/07/2023 21:38,minsalgr,propafenona,ministerio salud grecia,Grecia,rythmonorm sr pr.cap,425.0,mg,capsula,60.0,C01,0
19396,rytmonorm 150 mg comprimidos recubiertos con pelicula,238.29,20/07/2023 21:38,zva,propafenona,agencia de medicamentos de letonia,Letonia,rytmonorm,150.0,mg,tableta,,C01,0
19397,rytmonorm 300 mg comprimidos recubiertos con pelicula,472.06,20/07/2023 21:38,zva,propafenona,agencia de medicamentos de letonia,Letonia,rytmonorm,300.0,mg,tableta,,C01,0
